Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765558038561,3204,3204,3204,3204,3204,3204,3204,3204,100,NaN,50,100,0,0,0,0,6.7728118896484375,17179869184,0,9492922368,0
215,1765558038562,3204,3204,3204,3204,3204,3204,3204,3204,100,0,NaN,0,NaN,NaN,NaN,NaN,6.7728118896484375,17179869184,0,9492922368,0
204,1765558038777,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,76.19047546386719,63.6363639831543,76.19047546386719,50,28.571430206298828,23.809524536132813,50,6.7728118896484375,17179869184,0,9492922368,0
203,1765558038982,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,68.18181610107422,78.94737243652344,65,55,36.3636360168457,38.095237731933594,35,6.7728118896484375,17179869184,0,9492922368,0
201,1765558039186,3204,3204,3204,3204,3204,3204,3204,3204,50,50,52.38095474243164,47.619049072265625,38.095237731933594,10,10,10,6.7728118896484375,17179869184,0,9740795904,0
204,1765558039388,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,57.894737243652344,57.142860412597656,55,5,0,0,0,6.7728118896484375,17179869184,0,9748938752,0
204,1765558039593,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,45,45,50,0,0,0,0,7.071258544921875,17179869184,0,9748103168,0
204,1765558039797,3204,3204,3204,3204,3204,3204,3204,3204,57.894737243652344,47.619049072265625,50,55,5,0,0,0,7.071258544921875,17179869184,0,9743745024,0
204,1765558040002,3204,3204,3204,3204,3204,3204,3204,3204,50,55,45,45,14.285715103149414,5,0,0,7.071258544921875,17179869184,0,9709355008,0
204,1765558040207,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,57.142860412597656,52.38095474243164,50,5,9.523809432983398,4.761904716491699,0,7.071258544921875,17179869184,0,9698574336,0
201,1765558040412,3204,3204,3204,3204,3204,3204,3204,3204,55,42.85714340209961,40,25,5,0,0,4.545454502105713,7.071258544921875,17179869184,0,9692332032,0
204,1765558040615,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,52.6315803527832,55,50,4.761904716491699,0,0,0,10.509115219116211,17179869184,0,9651109888,0
204,1765558040819,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,15.000000953674316,18.18181800842285,5.263157844543457,5,0,4.761904716491699,10.509115219116211,17179869184,0,9646440448,0
200,1765558041024,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,14.285715103149414,14.285715103149414,10,0,0,0,0,10.509115219116211,17179869184,0,9644802048,0
204,1765558041225,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,26.3157901763916,20,25,0,0,0,0,10.509115219116211,17179869184,0,9644933120,0
200,1765558041430,3204,3204,3204,3204,3204,3204,3204,3204,45,33.333335876464844,30.000001907348633,30.000001907348633,0,0,0,0,7.813188552856445,17179869184,0,9653927936,0
200,1765558041631,3204,3204,3204,3204,3204,3204,3204,3204,45,42.105262756347656,55,38.095237731933594,0,0,0,0,7.813188552856445,17179869184,0,9653944320,0
204,1765558041833,3204,3204,3204,3204,3204,3204,3204,3204,45,57.142860412597656,50,47.36842346191406,9.090909004211426,4.761904716491699,0,0,7.813188552856445,17179869184,0,9637560320,0
204,1765558042038,3204,3204,3204,3204,3204,3204,3204,3204,45,45,35,45,0,0,0,0,7.813188552856445,17179869184,0,9637494784,0
203,1765558042243,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,38.095237731933594,38.095237731933594,38.095237731933594,0,0,0,0,7.813188552856445,17179869184,0,9637281792,0
204,1765558042447,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,40,45,21.052631378173828,0,0,0,0,7.011150360107422,17179869184,0,9637117952,0
202,1765558042652,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,40,38.095237731933594,40.90909194946289,0,0,0,0,7.011150360107422,17179869184,0,9636675584,0
203,1765558042855,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,40,30.000001907348633,25,0,0,0,0,7.011150360107422,17179869184,0,9636675584,0
201,1765558043059,3204,3204,3204,3204,3204,3204,3204,3204,40,50,40,30.000001907348633,0,0,0,0,7.011150360107422,17179869184,0,9636675584,0
200,1765558043261,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,47.619049072265625,47.36842346191406,47.36842346191406,5.263157844543457,5,5,0,7.011150360107422,17179869184,0,9636184064,0
204,1765558043462,3204,3204,3204,3204,3204,3204,3204,3204,50,47.36842346191406,38.095237731933594,42.85714340209961,20,21.052631378173828,10,9.523809432983398,7.027475357055664,17179869184,0,9636184064,0
204,1765558043667,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,47.619049072265625,50,52.38095474243164,23.809524536132813,19.047618865966797,10,0,7.027475357055664,17179869184,0,9636184064,0
201,1765558043872,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,20,20,0,0,4.761904716491699,0,7.027475357055664,17179869184,0,9636184064,0
204,1765558044074,3204,3204,3204,3204,3204,3204,3204,3204,20,16.666667938232422,19.047618865966797,10.526315689086914,4.761904716491699,0,0,0,7.027475357055664,17179869184,0,9636184064,0
204,1765558044279,3204,3204,3204,3204,3204,3204,3204,3204,40,38.095237731933594,30.000001907348633,33.333335876464844,0,4.761904716491699,0,0,7.027475357055664,17179869184,0,9681928192,0
203,1765558044483,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,42.85714340209961,42.85714340209961,50,28.571430206298828,9.523809432983398,5,9.523809432983398,7.508884429931641,17179869184,0,9719152640,0
204,1765558044687,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,45,36.842105865478516,38.095237731933594,15.000000953674316,5,4.761904716491699,5,7.508884429931641,17179869184,0,9718104064,0
204,1765558044892,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,30.000001907348633,40,20,5,0,0,4.761904716491699,7.508884429931641,17179869184,0,9718104064,0
204,1765558045097,3204,3204,3204,3204,3204,3204,3204,3204,35,47.619049072265625,47.619049072265625,28.571430206298828,18.18181800842285,0,0,0,7.508884429931641,17179869184,0,9718104064,0
200,1765558045302,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,57.894737243652344,38.095237731933594,36.842105865478516,0,4.761904716491699,4.761904716491699,0,7.508884429931641,17179869184,0,9720856576,0
