Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765558272316,3204,3204,3204,3204,3204,3204,3204,3204,100,0,NaN,66.66667175292969,0,0,0,NaN,7.919944763183594,17179869184,0,9621323776,0
204,1765558272317,3204,3204,3204,3204,3204,3204,3204,3204,NaN,100,NaN,NaN,NaN,50,NaN,0,7.919944763183594,17179869184,0,9621602304,0
202,1765558272522,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,90.47618865966797,80.95238494873047,85,35,26.3157901763916,28.571430206298828,19.047618865966797,8.0718994140625,17179869184,0,9621602304,0
202,1765558272725,3204,3204,3204,3204,3204,3204,3204,3204,84.21052551269531,95,90,95,28.571430206298828,10,5,0,8.0718994140625,17179869184,0,9621602304,0
199,1765558272928,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,65,71.42857360839844,55,40,28.571430206298828,20,15.000000953674316,8.0718994140625,17179869184,0,9776840704,0
202,1765558273128,3204,3204,3204,3204,3204,3204,3204,3204,25,26.3157901763916,21.052631378173828,23.809524536132813,5,0,0,0,8.0718994140625,17179869184,0,9771302912,0
202,1765558273331,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,50,42.85714340209961,36.842105865478516,9.523809432983398,0,0,0,8.0718994140625,17179869184,0,9777840128,0
201,1765558273533,3204,3204,3204,3204,3204,3204,3204,3204,63.6363639831543,63.6363639831543,60.000003814697266,66.66667175292969,5.263157844543457,5,0,0,8.621149063110352,17179869184,0,9769435136,0
200,1765558273735,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,47.36842346191406,42.105262756347656,50,5,9.523809432983398,0,0,8.621149063110352,17179869184,0,9769435136,0
202,1765558273936,3204,3204,3204,3204,3204,3204,3204,3204,55,55,52.38095474243164,55,0,0,0,0,8.621149063110352,17179869184,0,9718775808,0
