Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764522925006,3204,3204,3204,3204,3204,3204,3204,3204,NaN,0,0,0,0,0,0,0,5.735808372497559,17179869184,0,9628319744,0
204,1764522925007,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,0,0,NaN,0,0,NaN,5.735808372497559,17179869184,0,9629237248,0
203,1764522925211,3204,3204,3204,3204,3204,3204,3204,3204,25,19.047618865966797,10.526315689086914,15.000000953674316,47.619049072265625,20,9.523809432983398,0,5.735808372497559,17179869184,0,9644752896,0
204,1764522925415,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,55,55,45,75,66.66667175292969,47.36842346191406,45,5.81214714050293,17179869184,0,9721675776,0
203,1764522925620,3204,3204,3204,3204,3204,3204,3204,3204,80,80,80.95238494873047,80.95238494873047,90.47618865966797,85,80.95238494873047,85.71428680419922,5.81214714050293,17179869184,0,9785999360,0
206,1764522925824,3204,3204,3204,3204,3204,3204,3204,3204,70,66.66667175292969,61.904762268066406,61.904762268066406,80,76.19047546386719,65,55,5.81214714050293,17179869184,0,9927933952,0
201,1764522926031,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,5.81214714050293,17179869184,0,9944989696,0
208,1764522926232,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,94.73684692382813,94.73684692382813,94.73684692382813,95.23809814453125,5.81214714050293,17179869184,0,9944989696,0
204,1764522926441,3204,3204,3204,3204,3204,3204,3204,3204,90,80,80.95238494873047,75,61.904762268066406,71.42857360839844,52.38095474243164,55,5.878807544708252,17179869184,0,9944989696,0
202,1764522926646,3204,3204,3204,3204,3204,3204,3204,3204,68.18181610107422,66.66667175292969,71.42857360839844,76.19047546386719,80,80,76.19047546386719,76.19047546386719,5.878807544708252,17179869184,0,10275061760,0
204,1764522926848,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,31.57894515991211,30.000001907348633,25,66.66667175292969,55,57.142860412597656,70,5.878807544708252,17179869184,0,10271358976,0
204,1764522927053,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,45.45454788208008,35,52.38095474243164,75,90.47618865966797,55,75,5.878807544708252,17179869184,0,10271358976,0
203,1764522927258,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,36.842105865478516,35,30.000001907348633,90.90909576416016,90.47618865966797,100,90,5.878807544708252,17179869184,0,10271358976,0
203,1764522927462,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,61.904762268066406,60.000003814697266,55,73.68421173095703,75,50,42.85714340209961,6.714744567871094,17179869184,0,10271358976,0
