Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765554943215,3204,3204,3204,3204,3204,3204,3204,3204,100,0,NaN,NaN,100,100,100,NaN,17.83905792236328,17179869184,0,9644883968,0
204,1765554943215,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,50,0,NaN,100,NaN,100,17.83905792236328,17179869184,0,9644212224,0
200,1765554943421,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,90,85,90,95.23809814453125,94.73684692382813,100,95,17.83905792236328,17179869184,0,9682468864,0
202,1765554943622,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,45,42.105262756347656,35,77.77777862548828,73.68421173095703,68.42105102539063,63.15789031982422,17.83905792236328,17179869184,0,9682468864,0
200,1765554943824,3204,3204,3204,3204,3204,3204,3204,3204,35,26.3157901763916,21.052631378173828,25,78.94737243652344,75,68.42105102539063,60.000003814697266,17.83905792236328,17179869184,0,9682468864,0
200,1765554944026,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,10.526315689086914,10.526315689086914,10.526315689086914,73.68421173095703,66.66667175292969,60.000003814697266,47.36842346191406,17.83905792236328,17179869184,0,9940664320,0
202,1765554944226,3204,3204,3204,3204,3204,3204,3204,3204,22.22222328186035,15.789472579956055,20,10.526315689086914,70,63.15789031982422,61.11111068725586,50,17.44561195373535,17179869184,0,9940697088,0
201,1765554944429,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,31.57894515991211,26.3157901763916,25,72.22222137451172,70,57.894737243652344,52.6315803527832,17.44561195373535,17179869184,0,9929392128,0
200,1765554944631,3204,3204,3204,3204,3204,3204,3204,3204,45,36.842105865478516,36.842105865478516,31.57894515991211,85,85,80,80,17.44561195373535,17179869184,0,9927720960,0
202,1765554944832,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,26.3157901763916,15.789472579956055,15.789472579956055,73.68421173095703,66.66667175292969,63.15789031982422,47.36842346191406,17.44561195373535,17179869184,0,9928097792,0
