Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765554896406,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,0,0,0,0,0,7.058513641357422,17179869184,0,9541107712,0
202,1765554896406,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,NaN,100,50,50,100,0,7.058513641357422,17179869184,0,9541107712,0
203,1765554896609,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,94.73684692382813,94.73684692382813,95,60.000003814697266,52.6315803527832,30.000001907348633,15.000000953674316,7.058513641357422,17179869184,0,9541107712,0
201,1765554896813,3204,3204,3204,3204,3204,3204,3204,3204,95.23809814453125,90.90909576416016,90.47618865966797,89.47368621826172,31.57894515991211,14.285715103149414,9.523809432983398,10,7.058513641357422,17179869184,0,9541107712,0
200,1765554897015,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,61.11111068725586,63.15789031982422,57.894737243652344,42.85714340209961,42.105262756347656,31.57894515991211,30.000001907348633,7.058513641357422,17179869184,0,9732407296,0
199,1765554897216,3204,3204,3204,3204,3204,3204,3204,3204,35,21.052631378173828,21.052631378173828,23.809524536132813,72.22222137451172,65,52.6315803527832,55,7.516181945800781,17179869184,0,9810018304,0
203,1765554897416,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,31.57894515991211,20,15.789472579956055,70,61.11111068725586,55,44.4444465637207,7.516181945800781,17179869184,0,9870901248,0
200,1765554897620,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,26.3157901763916,21.052631378173828,21.052631378173828,68.42105102539063,63.15789031982422,55.55555725097656,55,7.516181945800781,17179869184,0,9910845440,0
201,1765554897820,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,35,15.789472579956055,21.052631378173828,75,70,60.000003814697266,47.36842346191406,7.516181945800781,17179869184,0,9910157312,0
204,1765554898022,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,31.57894515991211,31.57894515991211,36.842105865478516,94.44444274902344,89.47368621826172,89.47368621826172,84.21052551269531,7.516181945800781,17179869184,0,9916301312,0
201,1765554898226,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,21.052631378173828,15.789472579956055,28.571430206298828,71.42857360839844,65,57.894737243652344,50,11.442102432250977,17179869184,0,9861185536,0
200,1765554898428,3204,3204,3204,3204,3204,3204,3204,3204,16.666667938232422,15.000000953674316,15.000000953674316,10.526315689086914,72.22222137451172,66.66667175292969,60.000003814697266,50,11.442102432250977,17179869184,0,9861136384,0
201,1765554898628,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,22.22222328186035,26.3157901763916,26.3157901763916,73.68421173095703,63.15789031982422,55.55555725097656,47.36842346191406,11.442102432250977,17179869184,0,9856385024,0
201,1765554898830,3204,3204,3204,3204,3204,3204,3204,3204,16.666667938232422,15.789472579956055,10.526315689086914,15.789472579956055,66.66667175292969,63.15789031982422,57.894737243652344,50,11.442102432250977,17179869184,0,9853452288,0
199,1765554899031,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,21.052631378173828,30.000001907348633,20,80,78.94737243652344,68.42105102539063,63.15789031982422,11.442102432250977,17179869184,0,9805479936,0
200,1765554899231,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,33.333335876464844,27.77777862548828,36.842105865478516,89.47368621826172,85,85,84.21052551269531,18.889453887939453,17179869184,0,9800679424,0
200,1765554899432,3204,3204,3204,3204,3204,3204,3204,3204,27.77777862548828,28.571430206298828,21.052631378173828,15.789472579956055,78.94737243652344,73.68421173095703,63.15789031982422,57.894737243652344,18.889453887939453,17179869184,0,9788194816,0
201,1765554899632,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,11.111111640930176,15.000000953674316,10.526315689086914,70,63.15789031982422,57.894737243652344,47.36842346191406,18.889453887939453,17179869184,0,9781723136,0
199,1765554899834,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,10.526315689086914,10.526315689086914,5.263157844543457,72.22222137451172,68.42105102539063,57.894737243652344,52.6315803527832,18.889453887939453,17179869184,0,9776250880,0
200,1765554900034,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,15.789472579956055,15.789472579956055,15.000000953674316,73.68421173095703,66.66667175292969,57.894737243652344,52.6315803527832,18.889453887939453,17179869184,0,9694789632,0
200,1765554900235,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,26.3157901763916,26.3157901763916,26.3157901763916,70,63.15789031982422,55.55555725097656,47.36842346191406,18.186161041259766,17179869184,0,9688793088,0
200,1765554900435,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,52.6315803527832,50,40,84.21052551269531,80.95238494873047,80,75,18.186161041259766,17179869184,0,9688793088,0
204,1765554900636,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,35,22.22222328186035,27.77777862548828,94.73684692382813,94.44444274902344,90,90,18.186161041259766,17179869184,0,9688793088,0
200,1765554900841,3204,3204,3204,3204,3204,3204,3204,3204,40,27.77777862548828,30.000001907348633,25,89.47368621826172,85,84.21052551269531,78.94737243652344,18.186161041259766,17179869184,0,9688793088,0
201,1765554901042,3204,3204,3204,3204,3204,3204,3204,3204,16.666667938232422,15.789472579956055,10.526315689086914,10.526315689086914,73.68421173095703,68.42105102539063,57.894737243652344,50,18.186161041259766,17179869184,0,9643933696,0
204,1765554901244,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,30.000001907348633,20,21.052631378173828,73.68421173095703,63.15789031982422,63.15789031982422,55,18.242664337158203,17179869184,0,9662775296,0
200,1765554901449,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,22.22222328186035,21.052631378173828,21.052631378173828,80,80,70,63.15789031982422,18.242664337158203,17179869184,0,9681698816,0
200,1765554901649,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,30.000001907348633,25,20,78.94737243652344,73.68421173095703,72.22222137451172,63.15789031982422,18.242664337158203,17179869184,0,9681698816,0
201,1765554901850,3204,3204,3204,3204,3204,3204,3204,3204,38.88888931274414,31.57894515991211,31.57894515991211,26.3157901763916,89.47368621826172,90,85,80.95238494873047,18.242664337158203,17179869184,0,9681698816,0
201,1765554902052,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,26.3157901763916,26.3157901763916,21.052631378173828,75,68.42105102539063,63.15789031982422,55.55555725097656,18.242664337158203,17179869184,0,9660055552,0
201,1765554902254,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,21.052631378173828,15.789472579956055,20,70.5882339477539,66.66667175292969,57.894737243652344,47.36842346191406,20.148582458496094,17179869184,0,9643524096,0
202,1765554902456,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,21.052631378173828,15.789472579956055,20,71.42857360839844,63.15789031982422,60.000003814697266,50,20.148582458496094,17179869184,0,9643409408,0
200,1765554902659,3204,3204,3204,3204,3204,3204,3204,3204,11.111111640930176,10,10.526315689086914,0,73.68421173095703,70,57.894737243652344,52.38095474243164,20.148582458496094,17179869184,0,9635495936,0
199,1765554902859,3204,3204,3204,3204,3204,3204,3204,3204,20,5.555555820465088,5.263157844543457,5.263157844543457,72.22222137451172,66.66667175292969,61.11111068725586,52.6315803527832,20.148582458496094,17179869184,0,9635495936,0
200,1765554903059,3204,3204,3204,3204,3204,3204,3204,3204,50,42.105262756347656,40,36.842105865478516,90,90,85,90,20.148582458496094,17179869184,0,9669083136,0
200,1765554903260,3204,3204,3204,3204,3204,3204,3204,3204,38.88888931274414,35,31.57894515991211,35,78.94737243652344,73.68421173095703,68.42105102539063,61.11111068725586,19.572723388671875,17179869184,0,9699131392,0
200,1765554903461,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,21.052631378173828,15.789472579956055,11.111111640930176,73.68421173095703,68.42105102539063,63.15789031982422,55,19.572723388671875,17179869184,0,9698148352,0
204,1765554903661,3204,3204,3204,3204,3204,3204,3204,3204,38.88888931274414,31.57894515991211,31.57894515991211,26.3157901763916,72.22222137451172,68.42105102539063,60.000003814697266,52.6315803527832,19.572723388671875,17179869184,0,9694461952,0
200,1765554903866,3204,3204,3204,3204,3204,3204,3204,3204,35,26.3157901763916,25,23.809524536132813,75,68.42105102539063,61.11111068725586,50,19.572723388671875,17179869184,0,9690759168,0
202,1765554904067,3204,3204,3204,3204,3204,3204,3204,3204,25,20,11.111111640930176,11.111111640930176,73.68421173095703,63.15789031982422,57.894737243652344,50,19.572723388671875,17179869184,0,9691447296,0
199,1765554904270,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,33.333335876464844,38.095237731933594,30.000001907348633,80,80,75,73.68421173095703,18.754091262817383,17179869184,0,9656860672,0
199,1765554904470,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,30.000001907348633,16.666667938232422,31.57894515991211,83.33332824707031,78.94737243652344,73.68421173095703,68.42105102539063,18.754091262817383,17179869184,0,9657565184,0
