Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765555234255,3204,3204,3204,3204,3204,3204,3204,3204,NaN,100,NaN,100,0,0,0,0,6.863996505737305,17179869184,0,9367273472,0
204,1765555234255,3204,3204,3204,3204,3204,3204,3204,3204,100,NaN,50,100,0,0,NaN,0,6.863996505737305,17179869184,0,9367126016,0
204,1765555234460,3204,3204,3204,3204,3204,3204,3204,3204,95.23809814453125,95,95,95,65,45,15.000000953674316,19.047618865966797,6.863996505737305,17179869184,0,9409871872,0
203,1765555234665,3204,3204,3204,3204,3204,3204,3204,3204,94.73684692382813,90.47618865966797,95,90.47618865966797,47.619049072265625,30.000001907348633,38.095237731933594,19.047618865966797,6.863996505737305,17179869184,0,9415802880,0
202,1765555234869,3204,3204,3204,3204,3204,3204,3204,3204,84.21052551269531,83.33332824707031,78.94737243652344,77.77777862548828,20,14.285715103149414,5,0,6.863996505737305,17179869184,0,9511092224,0
201,1765555235071,3204,3204,3204,3204,3204,3204,3204,3204,20,10.526315689086914,15.789472579956055,15.000000953674316,73.68421173095703,68.42105102539063,65,55.55555725097656,6.863996505737305,17179869184,0,9512927232,0
203,1765555235273,3204,3204,3204,3204,3204,3204,3204,3204,73.68421173095703,70,70,68.42105102539063,15.000000953674316,15.000000953674316,10,10,7.363126754760742,17179869184,0,9507323904,0
199,1765555235478,3204,3204,3204,3204,3204,3204,3204,3204,89.47368621826172,89.47368621826172,85,85,5,4.761904716491699,0,0,7.363126754760742,17179869184,0,9504374784,0
200,1765555235678,3204,3204,3204,3204,3204,3204,3204,3204,80,80,80,75,20,5.263157844543457,5,5,7.363126754760742,17179869184,0,9507602432,0
199,1765555235878,3204,3204,3204,3204,3204,3204,3204,3204,84.21052551269531,77.77777862548828,77.77777862548828,77.77777862548828,23.809524536132813,19.047618865966797,20,15.000000953674316,7.363126754760742,17179869184,0,9519202304,0
200,1765555236078,3204,3204,3204,3204,3204,3204,3204,3204,78.94737243652344,80,75,80,20,5.263157844543457,5,0,7.363126754760742,17179869184,0,9518743552,0
200,1765555236279,3204,3204,3204,3204,3204,3204,3204,3204,78.94737243652344,78.94737243652344,77.77777862548828,73.68421173095703,5.263157844543457,10,0,0,12.394876480102539,17179869184,0,9502982144,0
203,1765555236480,3204,3204,3204,3204,3204,3204,3204,3204,77.77777862548828,75,78.94737243652344,72.22222137451172,15.000000953674316,5,5,0,12.394876480102539,17179869184,0,9498951680,0
199,1765555236685,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,89.47368621826172,85.71428680419922,80.95238494873047,0,0,0,0,12.394876480102539,17179869184,0,9495592960,0
201,1765555236884,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,15.000000953674316,10.526315689086914,10,4.761904716491699,12.394876480102539,17179869184,0,9481109504,0
200,1765555237085,3204,3204,3204,3204,3204,3204,3204,3204,95.45454406738281,95.23809814453125,100,100,15.000000953674316,4.761904716491699,65,0,12.394876480102539,17179869184,0,9481109504,0
200,1765555237286,3204,3204,3204,3204,3204,3204,3204,3204,100,94.73684692382813,94.73684692382813,95,33.333335876464844,15.789472579956055,15.789472579956055,15.000000953674316,8.965532302856445,17179869184,0,9481109504,0
200,1765555237487,3204,3204,3204,3204,3204,3204,3204,3204,75,78.94737243652344,80,73.68421173095703,11.111111640930176,10,9.523809432983398,0,8.965532302856445,17179869184,0,9481109504,0
201,1765555237688,3204,3204,3204,3204,3204,3204,3204,3204,84.21052551269531,78.94737243652344,78.94737243652344,80.95238494873047,19.047618865966797,9.523809432983398,0,0,8.965532302856445,17179869184,0,9481109504,0
204,1765555237890,3204,3204,3204,3204,3204,3204,3204,3204,90,90.47618865966797,90.47618865966797,89.47368621826172,0,5,0,0,8.965532302856445,17179869184,0,9502572544,0
201,1765555238095,3204,3204,3204,3204,3204,3204,3204,3204,84.21052551269531,83.33332824707031,77.77777862548828,78.94737243652344,15.000000953674316,5,4.761904716491699,0,8.965532302856445,17179869184,0,9505177600,0
