Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765624475696,3204,3204,3204,3204,3204,3204,3204,3204,50,NaN,NaN,0,0,0,0,0,4.358646392822266,17179869184,0,9917153280,0
215,1765624475697,3204,3204,3204,3204,3204,3204,3204,3204,NaN,0,0,0,NaN,0,NaN,0,4.358646392822266,17179869184,0,9916907520,0
204,1765624475912,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,68.18181610107422,54.54545593261719,59.09090805053711,40.90909194946289,63.6363639831543,27.272727966308594,14.285715103149414,4.358646392822266,17179869184,0,9947496448,0
204,1765624476117,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,60.000003814697266,60.000003814697266,55,55,42.85714340209961,38.095237731933594,40,4.358646392822266,17179869184,0,9947496448,0
201,1765624476322,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,33.333335876464844,35,30.000001907348633,40,20,20,9.523809432983398,4.2685651779174805,17179869184,0,10107994112,0
202,1765624476524,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,25,28.571430206298828,25,38.095237731933594,0,0,0,4.2685651779174805,17179869184,0,10105864192,0
201,1765624476727,3204,3204,3204,3204,3204,3204,3204,3204,25,35,26.3157901763916,20,35,9.523809432983398,0,0,4.2685651779174805,17179869184,0,10105864192,0
203,1765624476929,3204,3204,3204,3204,3204,3204,3204,3204,25,25,19.047618865966797,19.047618865966797,30.000001907348633,15.000000953674316,5,4.761904716491699,4.2685651779174805,17179869184,0,10105864192,0
203,1765624477133,3204,3204,3204,3204,3204,3204,3204,3204,35,35,20,20,0,0,0,0,4.2685651779174805,17179869184,0,10105864192,0
203,1765624477336,3204,3204,3204,3204,3204,3204,3204,3204,25,10,10,10,0,0,0,0,8.022514343261719,17179869184,0,10264952832,0
200,1765624477540,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,15.000000953674316,19.047618865966797,10,23.809524536132813,10,0,0,8.022514343261719,17179869184,0,10234511360,0
200,1765624477741,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,19.047618865966797,10,15.000000953674316,28.571430206298828,0,0,0,8.022514343261719,17179869184,0,10221748224,0
200,1765624477943,3204,3204,3204,3204,3204,3204,3204,3204,57.894737243652344,40,30.000001907348633,40,35,20,10,5,8.022514343261719,17179869184,0,10130685952,0
200,1765624478144,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10.526315689086914,10.526315689086914,10,36.842105865478516,25,15.000000953674316,5,8.022514343261719,17179869184,0,10206658560,0
204,1765624478345,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,19.047618865966797,15.000000953674316,5,35,15.000000953674316,9.523809432983398,0,6.322907447814941,17179869184,0,10227056640,0
201,1765624478549,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,10.526315689086914,19.047618865966797,10,40,14.285715103149414,5,0,6.322907447814941,17179869184,0,10227630080,0
202,1765624478751,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,10.526315689086914,10,42.85714340209961,19.047618865966797,0,9.523809432983398,6.322907447814941,17179869184,0,10226221056,0
200,1765624478955,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,23.809524536132813,20,14.285715103149414,40,21.052631378173828,9.523809432983398,0,6.322907447814941,17179869184,0,10102423552,0
201,1765624479155,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,10,9.523809432983398,10,40,5,0,4.761904716491699,6.322907447814941,17179869184,0,10102145024,0
202,1765624479357,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,10.526315689086914,5.263157844543457,5.263157844543457,45,14.285715103149414,5,5.263157844543457,6.219470024108887,17179869184,0,10021093376,0
201,1765624479560,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,28.571430206298828,19.047618865966797,33.333335876464844,15.000000953674316,0,4.761904716491699,6.219470024108887,17179869184,0,9969467392,0
200,1765624479762,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,5.263157844543457,5,35,5,0,0,6.219470024108887,17179869184,0,9969418240,0
204,1765624479963,3204,3204,3204,3204,3204,3204,3204,3204,25,36.842105865478516,23.809524536132813,15.789472579956055,47.36842346191406,15.789472579956055,10,15.000000953674316,6.219470024108887,17179869184,0,9756819456,0
204,1765624480168,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,5,14.285715103149414,33.333335876464844,9.523809432983398,0,0,6.219470024108887,17179869184,0,9756819456,0
204,1765624480373,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,20,19.047618865966797,35,23.809524536132813,18.18181800842285,5.263157844543457,6.830175876617432,17179869184,0,9604268032,0
204,1765624480578,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,10,9.523809432983398,5,0,0,0,0,6.830175876617432,17179869184,0,9602449408,0
202,1765624480783,3204,3204,3204,3204,3204,3204,3204,3204,10,10,9.523809432983398,0,0,0,0,0,6.830175876617432,17179869184,0,9602334720,0
201,1765624480986,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,20,19.047618865966797,25,10.526315689086914,5.263157844543457,9.523809432983398,6.830175876617432,17179869184,0,9632825344,0
201,1765624481188,3204,3204,3204,3204,3204,3204,3204,3204,35,35,35,25,35,10,9.523809432983398,5,6.830175876617432,17179869184,0,9601187840,0
200,1765624481390,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,55,50,45,52.38095474243164,28.571430206298828,21.052631378173828,20,6.933109760284424,17179869184,0,9591259136,0
203,1765624481591,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,25,30.000001907348633,30.000001907348633,30.000001907348633,5,13.636363983154297,0,6.933109760284424,17179869184,0,9560604672,0
201,1765624481795,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,20,23.809524536132813,4.761904716491699,0,0,0,6.933109760284424,17179869184,0,9559605248,0
199,1765624481997,3204,3204,3204,3204,3204,3204,3204,3204,10,15.000000953674316,0,5,10.526315689086914,9.523809432983398,0,0,6.933109760284424,17179869184,0,9619718144,0
202,1765624482197,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,21.052631378173828,14.285715103149414,10,20,15.789472579956055,5.263157844543457,0,5.906786918640137,17179869184,0,9619718144,0
204,1765624482400,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,19.047618865966797,15.000000953674316,14.285715103149414,33.333335876464844,9.523809432983398,4.761904716491699,0,5.906786918640137,17179869184,0,9639362560,0
202,1765624482605,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,9.523809432983398,15.000000953674316,5.263157844543457,5,4.761904716491699,0,0,5.906786918640137,17179869184,0,9587277824,0
203,1765624482808,3204,3204,3204,3204,3204,3204,3204,3204,10,5.263157844543457,5,9.523809432983398,0,0,0,0,5.906786918640137,17179869184,0,9587064832,0
201,1765624483011,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,19.047618865966797,14.285715103149414,10.526315689086914,5,0,0,0,5.906786918640137,17179869184,0,9586802688,0
203,1765624483213,3204,3204,3204,3204,3204,3204,3204,3204,36.3636360168457,25,25,19.047618865966797,10,10,0,0,6.286840915679932,17179869184,0,9579773952,0
203,1765624483417,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,25,23.809524536132813,15.000000953674316,5,4.761904716491699,4.761904716491699,0,6.286840915679932,17179869184,0,9578086400,0
203,1765624483621,3204,3204,3204,3204,3204,3204,3204,3204,50,50,45,50,35,25,15.789472579956055,23.809524536132813,6.286840915679932,17179869184,0,9465200640,0
204,1765624483824,3204,3204,3204,3204,3204,3204,3204,3204,35,25,26.3157901763916,23.809524536132813,35,25,14.285715103149414,5,6.286840915679932,17179869184,0,9395372032,0
203,1765624484029,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,13.636363983154297,0,15.000000953674316,9.523809432983398,0,4.545454502105713,6.286840915679932,17179869184,0,9410035712,0
203,1765624484233,3204,3204,3204,3204,3204,3204,3204,3204,20,15.789472579956055,11.111111640930176,19.047618865966797,9.523809432983398,0,0,0,5.2215895652771,17179869184,0,9428205568,0
201,1765624484436,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,20,23.809524536132813,20,15.000000953674316,15.000000953674316,9.523809432983398,0,5.2215895652771,17179869184,0,9520168960,0
