Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765623966805,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,0,0,0,0,0,0,5.075998306274414,17179869184,0,9861627904,0
203,1765623966805,3204,3204,3204,3204,3204,3204,3204,3204,0,100,100,NaN,0,0,0,0,5.075998306274414,17179869184,0,9861627904,0
200,1765623967009,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,60.000003814697266,66.66667175292969,57.142860412597656,55,52.38095474243164,20,20,5.075998306274414,17179869184,0,9861627904,0
201,1765623967210,3204,3204,3204,3204,3204,3204,3204,3204,50,50,42.105262756347656,47.36842346191406,45,38.88888931274414,20,10,5.075998306274414,17179869184,0,10086957056,0
201,1765623967412,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,19.047618865966797,19.047618865966797,35,38.095237731933594,20,5.263157844543457,4.888714790344238,17179869184,0,10217914368,0
204,1765623967615,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,20,15.000000953674316,40,15.000000953674316,9.523809432983398,9.090909004211426,4.888714790344238,17179869184,0,10217914368,0
201,1765623967819,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,15.000000953674316,14.285715103149414,33.333335876464844,20,5.263157844543457,0,4.888714790344238,17179869184,0,10217914368,0
201,1765623968021,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,25,20,15.789472579956055,30.000001907348633,23.809524536132813,14.285715103149414,5,4.888714790344238,17179869184,0,10217914368,0
204,1765623968223,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,38.095237731933594,25,23.809524536132813,15.000000953674316,5,0,0,7.65279483795166,17179869184,0,10350231552,0
203,1765623968428,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,23.809524536132813,20,15.000000953674316,20,25,5,0,7.65279483795166,17179869184,0,10321788928,0
203,1765623968632,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,10.526315689086914,9.523809432983398,15.000000953674316,33.333335876464844,25,5,9.523809432983398,7.65279483795166,17179869184,0,10319478784,0
204,1765623968836,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,15.000000953674316,10,5,35,9.523809432983398,4.761904716491699,0,7.65279483795166,17179869184,0,10307272704,0
203,1765623969041,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,19.047618865966797,15.000000953674316,19.047618865966797,20,20,19.047618865966797,5,7.65279483795166,17179869184,0,10246176768,0
204,1765623969246,3204,3204,3204,3204,3204,3204,3204,3204,35,31.57894515991211,28.571430206298828,30.000001907348633,4.761904716491699,4.761904716491699,0,0,7.224909782409668,17179869184,0,10244096000,0
200,1765623969451,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,23.809524536132813,20,10,10,0,0,0,7.224909782409668,17179869184,0,10225451008,0
204,1765623969652,3204,3204,3204,3204,3204,3204,3204,3204,20,20,15.000000953674316,20,0,0,0,0,7.224909782409668,17179869184,0,10225418240,0
201,1765623969856,3204,3204,3204,3204,3204,3204,3204,3204,20,20,19.047618865966797,14.285715103149414,20,14.285715103149414,9.523809432983398,0,7.224909782409668,17179869184,0,10199990272,0
203,1765623970059,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,14.285715103149414,0,10,19.047618865966797,5,0,0,7.224909782409668,17179869184,0,10190209024,0
201,1765623970262,3204,3204,3204,3204,3204,3204,3204,3204,25,25,23.809524536132813,20,10,9.523809432983398,4.761904716491699,4.761904716491699,6.660182952880859,17179869184,0,10106863616,0
199,1765623970465,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,15.000000953674316,15.000000953674316,10,10.526315689086914,5,4.761904716491699,6.660182952880859,17179869184,0,10079535104,0
202,1765623970665,3204,3204,3204,3204,3204,3204,3204,3204,0,5.263157844543457,9.523809432983398,5,0,0,0,0,6.660182952880859,17179869184,0,10078896128,0
203,1765623970868,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,4.761904716491699,0,4.761904716491699,0,0,0,0,6.660182952880859,17179869184,0,10078437376,0
204,1765623971072,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.000000953674316,9.523809432983398,10,0,0,0,0,6.660182952880859,17179869184,0,10106634240,0
204,1765623971277,3204,3204,3204,3204,3204,3204,3204,3204,35,40,30.000001907348633,25,42.85714340209961,52.38095474243164,30.000001907348633,19.047618865966797,5.869771957397461,17179869184,0,10128343040,0
203,1765623971482,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,19.047618865966797,15.000000953674316,35,15.000000953674316,5,5,5.869771957397461,17179869184,0,10152525824,0
200,1765623971686,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,19.047618865966797,10,10,14.285715103149414,5,9.523809432983398,0,5.869771957397461,17179869184,0,10177871872,0
204,1765623971887,3204,3204,3204,3204,3204,3204,3204,3204,70,63.15789031982422,57.894737243652344,60.000003814697266,36.842105865478516,45,26.3157901763916,25,5.869771957397461,17179869184,0,10177871872,0
202,1765623972092,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,14.285715103149414,14.285715103149414,9.523809432983398,5,4.761904716491699,4.761904716491699,0,5.869771957397461,17179869184,0,10177871872,0
204,1765623972294,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,15.789472579956055,15.000000953674316,10,5,9.523809432983398,0,5.8619465827941895,17179869184,0,10224517120,0
200,1765623972499,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,28.571430206298828,23.809524536132813,23.809524536132813,33.333335876464844,9.523809432983398,0,0,5.8619465827941895,17179869184,0,10221223936,0
204,1765623972699,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.789472579956055,10,5.263157844543457,30.000001907348633,20,9.523809432983398,0,5.8619465827941895,17179869184,0,10260742144,0
204,1765623972904,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,28.571430206298828,20,0,0,0,0,5.8619465827941895,17179869184,0,10260742144,0
204,1765623973109,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,35,25,28.571430206298828,9.523809432983398,0,0,0,5.8619465827941895,17179869184,0,10260742144,0
204,1765623973314,3204,3204,3204,3204,3204,3204,3204,3204,27.272727966308594,15.789472579956055,15.000000953674316,15.000000953674316,15.000000953674316,9.090909004211426,5,0,7.138797760009766,17179869184,0,10165927936,0
204,1765623973519,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,23.809524536132813,23.809524536132813,15.000000953674316,0,0,0,0,7.138797760009766,17179869184,0,10190995456,0
201,1765623973724,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,15.789472579956055,18.18181800842285,0,0,0,0,7.138797760009766,17179869184,0,10120527872,0
201,1765623973926,3204,3204,3204,3204,3204,3204,3204,3204,50,55,57.142860412597656,50,55,40,33.333335876464844,30.000001907348633,7.138797760009766,17179869184,0,10039721984,0
203,1765623974128,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,10.526315689086914,14.285715103149414,9.523809432983398,0,0,7.138797760009766,17179869184,0,10065248256,0
204,1765623974331,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,19.047618865966797,14.285715103149414,0,0,4.761904716491699,0,6.1287841796875,17179869184,0,10063724544,0
202,1765623974536,3204,3204,3204,3204,3204,3204,3204,3204,20,20,15.789472579956055,10.526315689086914,25,23.809524536132813,10,13.636363983154297,6.1287841796875,17179869184,0,10082844672,0
203,1765623974739,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,23.809524536132813,19.047618865966797,5,0,0,0,6.1287841796875,17179869184,0,10063413248,0
204,1765623974943,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,26.3157901763916,21.052631378173828,23.809524536132813,10,0,0,0,6.1287841796875,17179869184,0,10093051904,0
204,1765623975148,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,19.047618865966797,10.526315689086914,18.18181800842285,9.090909004211426,4.761904716491699,0,6.1287841796875,17179869184,0,10058907648,0
