Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764541249745,3204,3204,3204,3204,3204,3204,3204,3204,NaN,0,100,0,0,0,0,0,7.654426574707031,17179869184,0,9317187584,0
204,1764541249745,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,NaN,NaN,NaN,0,0,7.654426574707031,17179869184,0,9318170624,0
204,1764541249950,3204,3204,3204,3204,3204,3204,3204,3204,20,25,15.000000953674316,15.000000953674316,59.09090805053711,23.809524536132813,10,0,7.654426574707031,17179869184,0,9335963648,0
204,1764541250155,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,70,65,63.6363639831543,80,86.36363983154297,76.19047546386719,76.19047546386719,7.654426574707031,17179869184,0,9335963648,0
202,1764541250360,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,70,71.42857360839844,70,85,78.94737243652344,76.19047546386719,65,7.847454071044922,17179869184,0,9449717760,0
226,1764541250563,3204,3204,3204,3204,3204,3204,3204,3204,70,71.42857360839844,70,70,90,80.95238494873047,70,66.66667175292969,7.847454071044922,17179869184,0,9646063616,0
169,1764541250822,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,7.847454071044922,17179869184,0,9669443584,0
204,1764541250992,3204,3204,3204,3204,3204,3204,3204,3204,100,100,94.11764526367188,94.11764526367188,94.44444274902344,94.11764526367188,94.11764526367188,100,7.847454071044922,17179869184,0,9669443584,0
204,1764541251197,3204,3204,3204,3204,3204,3204,3204,3204,78.94737243652344,80,70,70,65,55,65,52.38095474243164,11.43621826171875,17179869184,0,9669443584,0
200,1764541251402,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,57.142860412597656,57.142860412597656,52.38095474243164,76.19047546386719,61.904762268066406,65,65,11.43621826171875,17179869184,0,10046750720,0
