Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765626745713,3204,3204,3204,3204,3204,3204,3204,3204,0,0,NaN,0,0,0,0,0,4.344728946685791,17179869184,0,9934077952,0
204,1765626745713,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.344728946685791,17179869184,0,9934536704,0
204,1765626745918,3204,3204,3204,3204,3204,3204,3204,3204,50,52.38095474243164,52.38095474243164,55,60.000003814697266,45,20,30.000001907348633,4.344728946685791,17179869184,0,9993043968,0
202,1765626746123,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,55,47.619049072265625,61.904762268066406,57.142860412597656,40,33.333335876464844,28.571430206298828,4.344728946685791,17179869184,0,10250223616,0
204,1765626746326,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.789472579956055,15.000000953674316,40,20,14.285715103149414,5.263157844543457,3.999800205230713,17179869184,0,10365239296,0
199,1765626746531,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,14.285715103149414,15.000000953674316,30.000001907348633,14.285715103149414,10.526315689086914,9.090909004211426,3.999800205230713,17179869184,0,10427023360,0
201,1765626746731,3204,3204,3204,3204,3204,3204,3204,3204,35,26.3157901763916,20,23.809524536132813,25,15.789472579956055,9.523809432983398,0,3.999800205230713,17179869184,0,10497359872,0
203,1765626746934,3204,3204,3204,3204,3204,3204,3204,3204,35,28.571430206298828,25,30.000001907348633,25,9.523809432983398,5,0,3.999800205230713,17179869184,0,10497359872,0
204,1765626747138,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,20,15.789472579956055,10,5,0,0,3.999800205230713,17179869184,0,10497359872,0
204,1765626747343,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,30.000001907348633,40,42.85714340209961,25,9.523809432983398,0,0,7.258086681365967,17179869184,0,10453598208,0
201,1765626747548,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,15.000000953674316,19.047618865966797,10,23.809524536132813,15.000000953674316,18.18181800842285,19.047618865966797,7.258086681365967,17179869184,0,10478174208,0
200,1765626747750,3204,3204,3204,3204,3204,3204,3204,3204,45,30.000001907348633,25,28.571430206298828,38.095237731933594,33.333335876464844,15.000000953674316,20,7.258086681365967,17179869184,0,10478174208,0
199,1765626747951,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,10,35,15.000000953674316,10,5,7.258086681365967,17179869184,0,10478174208,0
202,1765626748151,3204,3204,3204,3204,3204,3204,3204,3204,50,47.36842346191406,45,45,31.57894515991211,30.000001907348633,26.3157901763916,30.000001907348633,7.258086681365967,17179869184,0,10478174208,0
204,1765626748354,3204,3204,3204,3204,3204,3204,3204,3204,25,25,25,15.789472579956055,15.000000953674316,5,5,0,5.91288948059082,17179869184,0,10444357632,0
204,1765626748559,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,20,23.809524536132813,0,0,0,0,5.91288948059082,17179869184,0,10442637312,0
200,1765626748764,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.000000953674316,14.285715103149414,14.285715103149414,28.571430206298828,4.761904716491699,5,0,5.91288948059082,17179869184,0,10408509440,0
200,1765626748965,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,15.000000953674316,15.000000953674316,0,30.000001907348633,10,9.523809432983398,0,5.91288948059082,17179869184,0,10401382400,0
204,1765626749167,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.000000953674316,15.000000953674316,9.523809432983398,15.789472579956055,5,0,4.761904716491699,5.91288948059082,17179869184,0,10418225152,0
201,1765626749371,3204,3204,3204,3204,3204,3204,3204,3204,20,20,15.000000953674316,14.285715103149414,9.090909004211426,5,0,0,7.090585231781006,17179869184,0,10364174336,0
204,1765626749573,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,15.000000953674316,10.526315689086914,15.000000953674316,0,4.761904716491699,0,7.090585231781006,17179869184,0,10366894080,0
200,1765626749778,3204,3204,3204,3204,3204,3204,3204,3204,20,25,20,19.047618865966797,0,4.761904716491699,5,0,7.090585231781006,17179869184,0,10395975680,0
204,1765626749979,3204,3204,3204,3204,3204,3204,3204,3204,25,20,15.000000953674316,15.000000953674316,9.523809432983398,4.761904716491699,5,0,7.090585231781006,17179869184,0,10367107072,0
204,1765626750184,3204,3204,3204,3204,3204,3204,3204,3204,35,47.36842346191406,38.095237731933594,35,35,26.3157901763916,23.809524536132813,20,7.090585231781006,17179869184,0,10282909696,0
204,1765626750389,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,28.571430206298828,20,23.809524536132813,23.809524536132813,14.285715103149414,10,4.761904716491699,5.148967266082764,17179869184,0,10291953664,0
201,1765626750594,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,5,5,0,0,4.761904716491699,0,0,5.148967266082764,17179869184,0,10291888128,0
204,1765626750796,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,10,15.000000953674316,5,10,0,0,0,5.148967266082764,17179869184,0,10295574528,0
202,1765626751000,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,10,14.285715103149414,14.285715103149414,0,0,0,5.148967266082764,17179869184,0,10294247424,0
203,1765626751203,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,25,19.047618865966797,20,21.052631378173828,5.263157844543457,10.526315689086914,0,5.168776512145996,17179869184,0,10329554944,0
200,1765626751407,3204,3204,3204,3204,3204,3204,3204,3204,40,35,35,30.000001907348633,9.523809432983398,9.090909004211426,9.090909004211426,0,5.168776512145996,17179869184,0,10297163776,0
200,1765626751607,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,21.052631378173828,15.000000953674316,4.761904716491699,0,0,0,5.168776512145996,17179869184,0,10291740672,0
204,1765626751808,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,40,38.095237731933594,35,36.842105865478516,25,20,23.809524536132813,5.168776512145996,17179869184,0,10279026688,0
204,1765626752014,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,25,20,15.000000953674316,10,4.761904716491699,9.523809432983398,5.168776512145996,17179869184,0,10278944768,0
203,1765626752218,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,19.047618865966797,0,0,0,0,5.206915855407715,17179869184,0,10277355520,0
203,1765626752422,3204,3204,3204,3204,3204,3204,3204,3204,25,15.789472579956055,14.285715103149414,10,10,0,0,0,5.206915855407715,17179869184,0,10297311232,0
203,1765626752626,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,19.047618865966797,10.526315689086914,5,42.85714340209961,9.523809432983398,0,0,5.206915855407715,17179869184,0,10381901824,0
204,1765626752830,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,20,14.285715103149414,15.000000953674316,30.000001907348633,5,4.761904716491699,0,5.206915855407715,17179869184,0,10426040320,0
199,1765626753035,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,28.571430206298828,20,5,4.761904716491699,0,0,5.206915855407715,17179869184,0,10426040320,0
199,1765626753235,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,15.789472579956055,19.047618865966797,15.000000953674316,4.761904716491699,4.761904716491699,0,5.419520378112793,17179869184,0,10426040320,0
202,1765626753435,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,21.052631378173828,19.047618865966797,15.000000953674316,0,0,0,0,5.419520378112793,17179869184,0,10344448000,0
204,1765626753639,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,55,55,50,47.619049072265625,31.57894515991211,30.000001907348633,28.571430206298828,5.419520378112793,17179869184,0,10340532224,0
204,1765626753844,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,14.285715103149414,10,5,5,0,0,0,5.419520378112793,17179869184,0,10340532224,0
204,1765626754049,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.789472579956055,10,9.523809432983398,30.000001907348633,14.285715103149414,10,0,5.419520378112793,17179869184,0,10340532224,0
200,1765626754254,3204,3204,3204,3204,3204,3204,3204,3204,25,27.272727966308594,19.047618865966797,10,28.571430206298828,19.047618865966797,9.523809432983398,4.761904716491699,5.208950996398926,17179869184,0,10340532224,0
203,1765626754455,3204,3204,3204,3204,3204,3204,3204,3204,25,30.000001907348633,10.526315689086914,15.789472579956055,15.000000953674316,10,5,0,5.208950996398926,17179869184,0,10309255168,0
203,1765626754658,3204,3204,3204,3204,3204,3204,3204,3204,25,20,19.047618865966797,19.047618865966797,10,0,9.523809432983398,4.761904716491699,5.208950996398926,17179869184,0,10322657280,0
200,1765626754862,3204,3204,3204,3204,3204,3204,3204,3204,20,10.526315689086914,10.526315689086914,14.285715103149414,57.142860412597656,22.72727394104004,5.263157844543457,10,5.208950996398926,17179869184,0,10337091584,0
201,1765626755063,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,10.526315689086914,26.3157901763916,22.22222328186035,4.761904716491699,0,5.208950996398926,17179869184,0,10422484992,0
202,1765626755265,3204,3204,3204,3204,3204,3204,3204,3204,20,15.789472579956055,19.047618865966797,10,38.095237731933594,31.81818199157715,35,19.047618865966797,5.618584632873535,17179869184,0,10417881088,0
202,1765626755467,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,10,14.285715103149414,25,20,5.263157844543457,0,5.618584632873535,17179869184,0,10474700800,0
204,1765626755670,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,23.809524536132813,10.526315689086914,10.526315689086914,47.36842346191406,10,9.523809432983398,5,5.618584632873535,17179869184,0,10472554496,0
