Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765626633853,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,100,0,0,0,0,0,4.1289520263671875,17179869184,0,9912844288,0
200,1765626633853,3204,3204,3204,3204,3204,3204,3204,3204,100,0,NaN,100,50,NaN,0,0,4.1289520263671875,17179869184,0,9912975360,0
203,1765626634054,3204,3204,3204,3204,3204,3204,3204,3204,65,70,60.000003814697266,90,52.6315803527832,33.333335876464844,20,38.095237731933594,4.1289520263671875,17179869184,0,9982541824,0
202,1765626634258,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,66.66667175292969,60.000003814697266,60.000003814697266,35,21.052631378173828,30.000001907348633,33.333335876464844,3.9964137077331543,17179869184,0,10192142336,0
201,1765626634461,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,55,45,57.142860412597656,38.095237731933594,27.272727966308594,14.285715103149414,5,3.9964137077331543,17179869184,0,10368368640,0
203,1765626634663,3204,3204,3204,3204,3204,3204,3204,3204,50,55,57.142860412597656,42.105262756347656,35,5,0,0,3.9964137077331543,17179869184,0,10385850368,0
200,1765626634867,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,45,42.105262756347656,40,20,15.000000953674316,0,0,3.9964137077331543,17179869184,0,10534649856,0
204,1765626635068,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,50,50,42.85714340209961,15.000000953674316,5,0,0,3.9964137077331543,17179869184,0,10534649856,0
203,1765626635274,3204,3204,3204,3204,3204,3204,3204,3204,50,45,45,35,35,25,14.285715103149414,5,6.585609436035156,17179869184,0,10534649856,0
203,1765626635478,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,38.095237731933594,38.095237731933594,35,38.095237731933594,19.047618865966797,5,0,6.585609436035156,17179869184,0,10461216768,0
203,1765626635682,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,60.000003814697266,38.095237731933594,33.333335876464844,35,20,5,9.090909004211426,6.585609436035156,17179869184,0,10461986816,0
202,1765626635886,3204,3204,3204,3204,3204,3204,3204,3204,20,60.000003814697266,20,42.105262756347656,38.095237731933594,15.000000953674316,10,0,6.585609436035156,17179869184,0,10405036032,0
204,1765626636089,3204,3204,3204,3204,3204,3204,3204,3204,45,40,40,52.38095474243164,15.000000953674316,10,5,0,6.585609436035156,17179869184,0,10356293632,0
201,1765626636294,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,57.142860412597656,55,55,0,0,0,0,6.399343013763428,17179869184,0,10350919680,0
203,1765626636496,3204,3204,3204,3204,3204,3204,3204,3204,55,35,30.000001907348633,40,10,9.090909004211426,9.523809432983398,4.761904716491699,6.399343013763428,17179869184,0,10347429888,0
203,1765626636700,3204,3204,3204,3204,3204,3204,3204,3204,45,40,55,33.333335876464844,4.761904716491699,0,0,0,6.399343013763428,17179869184,0,10347167744,0
199,1765626636904,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,38.095237731933594,35,45,23.809524536132813,5,0,0,6.399343013763428,17179869184,0,10351132672,0
202,1765626637104,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,22.22222328186035,61.904762268066406,31.57894515991211,0,0,0,0,6.399343013763428,17179869184,0,10283761664,0
202,1765626637308,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,47.619049072265625,36.842105865478516,38.095237731933594,10,13.636363983154297,5,0,6.113021373748779,17179869184,0,10307780608,0
