Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764525129302,3204,3204,3204,3204,3204,3204,3204,3204,0,0,50,0,0,0,0,0,5.721721172332764,17179869184,0,9827614720,0
204,1764525129303,3204,3204,3204,3204,3204,3204,3204,3204,100,100,0,0,100,0,NaN,NaN,5.721721172332764,17179869184,0,9827614720,0
204,1764525129507,3204,3204,3204,3204,3204,3204,3204,3204,25,30.000001907348633,21.052631378173828,10,47.619049072265625,25,9.523809432983398,0,5.678216457366943,17179869184,0,9827614720,0
204,1764525129713,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,38.095237731933594,33.333335876464844,28.571430206298828,52.6315803527832,40,25,23.809524536132813,5.678216457366943,17179869184,0,9827614720,0
203,1764525129918,3204,3204,3204,3204,3204,3204,3204,3204,95.23809814453125,94.73684692382813,90.47618865966797,90,90.47618865966797,90.47618865966797,90,85,5.678216457366943,17179869184,0,9992617984,0
211,1764525130121,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,95,95.23809814453125,95.23809814453125,5.678216457366943,17179869184,0,10153328640,0
194,1764525130347,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,95.65217590332031,95.83332824707031,95.45454406738281,100,6.065688610076904,17179869184,0,10153328640,0
190,1764525130551,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,6.065688610076904,17179869184,0,10153328640,0
203,1764525130741,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,94.44444274902344,100,94.73684692382813,95,6.065688610076904,17179869184,0,10153328640,0
204,1764525130945,3204,3204,3204,3204,3204,3204,3204,3204,80,70,65,63.15789031982422,76.19047546386719,80,76.19047546386719,65,6.065688610076904,17179869184,0,10679910400,0
204,1764525131150,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,47.619049072265625,45,40.90909194946289,52.6315803527832,71.42857360839844,57.894737243652344,61.904762268066406,6.065688610076904,17179869184,0,10712596480,0
204,1764525131355,3204,3204,3204,3204,3204,3204,3204,3204,78.94737243652344,75,66.66667175292969,63.15789031982422,86.36363983154297,65,66.66667175292969,85,13.166009902954102,17179869184,0,10739318784,0
204,1764525131560,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,47.619049072265625,45,38.095237731933594,90,71.42857360839844,75,75,13.166009902954102,17179869184,0,10748018688,0
203,1764525131764,3204,3204,3204,3204,3204,3204,3204,3204,80,75,65,75,90,85,80,70,13.166009902954102,17179869184,0,10748018688,0
203,1764525131968,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,23.809524536132813,9.523809432983398,61.904762268066406,61.904762268066406,59.09090805053711,50,13.166009902954102,17179869184,0,10791436288,0
200,1764525132172,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,9.523809432983398,5,10,15.000000953674316,78.94737243652344,14.285715103149414,13.166009902954102,17179869184,0,10790993920,0
204,1764525132372,3204,3204,3204,3204,3204,3204,3204,3204,20,21.052631378173828,15.789472579956055,20,26.3157901763916,40,35,10,21.888076782226563,17179869184,0,10760683520,0
203,1764525132577,3204,3204,3204,3204,3204,3204,3204,3204,40,28.571430206298828,38.095237731933594,20,71.42857360839844,25,28.571430206298828,20,21.888076782226563,17179869184,0,10745266176,0
201,1764525132781,3204,3204,3204,3204,3204,3204,3204,3204,45,55,42.85714340209961,45,38.095237731933594,55,33.333335876464844,19.047618865966797,21.888076782226563,17179869184,0,10860412928,0
204,1764525132983,3204,3204,3204,3204,3204,3204,3204,3204,89.47368621826172,85.71428680419922,89.47368621826172,80.95238494873047,95,95,94.73684692382813,95,21.888076782226563,17179869184,0,10822139904,0
203,1764525133187,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,40,35,31.57894515991211,75,72.7272720336914,85,70,21.888076782226563,17179869184,0,10769842176,0
202,1764525133390,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,50,47.619049072265625,45,85,73.68421173095703,71.42857360839844,75,18.521228790283203,17179869184,0,10837803008,0
204,1764525133593,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,55,47.36842346191406,47.619049072265625,90,90.47618865966797,85,80,18.521228790283203,17179869184,0,10868473856,0
204,1764525133798,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,28.571430206298828,23.809524536132813,15.000000953674316,80.95238494873047,66.66667175292969,52.38095474243164,63.6363639831543,18.521228790283203,17179869184,0,10881335296,0
204,1764525134003,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,25,33.333335876464844,14.285715103149414,20,40,25,20,18.521228790283203,17179869184,0,10888216576,0
201,1764525134208,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,10.526315689086914,20,15.000000953674316,15.000000953674316,15.000000953674316,20,18.521228790283203,17179869184,0,10881908736,0
204,1764525134410,3204,3204,3204,3204,3204,3204,3204,3204,20,21.052631378173828,10,10,9.523809432983398,0,0,0,15.615041732788086,17179869184,0,10882105344,0
202,1764525134615,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,14.285715103149414,9.523809432983398,21.052631378173828,15.000000953674316,9.523809432983398,9.523809432983398,15.615041732788086,17179869184,0,10884038656,0
203,1764525134818,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,20,15.000000953674316,0,0,0,0,15.615041732788086,17179869184,0,10883907584,0
204,1764525135022,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,40,35,30.000001907348633,61.904762268066406,52.38095474243164,47.619049072265625,52.6315803527832,15.615041732788086,17179869184,0,10819387392,0
204,1764525135227,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,25,23.809524536132813,25,25,20,19.047618865966797,15.615041732788086,17179869184,0,10833559552,0
204,1764525135432,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,23.809524536132813,19.047618865966797,10.526315689086914,9.523809432983398,0,4.761904716491699,0,17.116069793701172,17179869184,0,10833559552,0
204,1764525135637,3204,3204,3204,3204,3204,3204,3204,3204,20,20,9.523809432983398,9.523809432983398,10,4.761904716491699,0,0,17.116069793701172,17179869184,0,10833559552,0
203,1764525135842,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,25,15.000000953674316,14.285715103149414,5.263157844543457,0,4.761904716491699,17.116069793701172,17179869184,0,10833559552,0
204,1764525136045,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.000000953674316,15.000000953674316,10,31.57894515991211,23.809524536132813,4.761904716491699,0,17.116069793701172,17179869184,0,10822369280,0
204,1764525136249,3204,3204,3204,3204,3204,3204,3204,3204,35,52.38095474243164,35,28.571430206298828,42.85714340209961,25,50,14.285715103149414,17.116069793701172,17179869184,0,10812751872,0
203,1764525136454,3204,3204,3204,3204,3204,3204,3204,3204,45,10,10,28.571430206298828,28.571430206298828,14.285715103149414,14.285715103149414,10,8.29367446899414,17179869184,0,10776412160,0
202,1764525136658,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,10,35,25,20,19.047618865966797,8.29367446899414,17179869184,0,10828775424,0
204,1764525136861,3204,3204,3204,3204,3204,3204,3204,3204,20,20,19.047618865966797,10.526315689086914,10,9.523809432983398,5,0,8.29367446899414,17179869184,0,10826874880,0
204,1764525137066,3204,3204,3204,3204,3204,3204,3204,3204,10,9.523809432983398,5,14.285715103149414,5,5,0,0,8.29367446899414,17179869184,0,10823827456,0
204,1764525137271,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,25,28.571430206298828,23.809524536132813,19.047618865966797,14.285715103149414,13.636363983154297,4.761904716491699,8.29367446899414,17179869184,0,10827530240,0
204,1764525137476,3204,3204,3204,3204,3204,3204,3204,3204,25,28.571430206298828,25,15.000000953674316,5.263157844543457,5,0,0,6.927700996398926,17179869184,0,10821222400,0
202,1764525137680,3204,3204,3204,3204,3204,3204,3204,3204,55,47.36842346191406,55,50,50,45,38.095237731933594,40.90909194946289,6.927700996398926,17179869184,0,10850795520,0
204,1764525137883,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,23.809524536132813,15.000000953674316,15.000000953674316,10,9.523809432983398,25,0,6.927700996398926,17179869184,0,10850795520,0
204,1764525138088,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,14.285715103149414,9.523809432983398,5,0,4.761904716491699,4.761904716491699,6.927700996398926,17179869184,0,10851008512,0
201,1764525138293,3204,3204,3204,3204,3204,3204,3204,3204,20,28.571430206298828,10,14.285715103149414,0,0,0,0,6.927700996398926,17179869184,0,10851450880,0
203,1764525138494,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,14.285715103149414,5.263157844543457,5,4.761904716491699,0,0,9.264912605285645,17179869184,0,10852302848,0
204,1764525138698,3204,3204,3204,3204,3204,3204,3204,3204,25,25,23.809524536132813,19.047618865966797,33.333335876464844,21.052631378173828,15.000000953674316,5,9.264912605285645,17179869184,0,10852302848,0
199,1764525138903,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,23.809524536132813,15.789472579956055,19.047618865966797,10,9.523809432983398,0,4.761904716491699,9.264912605285645,17179869184,0,10852302848,0
204,1764525139104,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,21.052631378173828,20,15.789472579956055,15.000000953674316,10,5.263157844543457,4.761904716491699,9.264912605285645,17179869184,0,10842521600,0
200,1764525139309,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,20,15.000000953674316,9.523809432983398,10,0,0,0,9.264912605285645,17179869184,0,10842177536,0
199,1764525139510,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,28.571430206298828,15.000000953674316,15.000000953674316,0,4.761904716491699,0,0,7.508772850036621,17179869184,0,10838491136,0
201,1764525139710,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,47.36842346191406,45,45,45,36.842105865478516,35,31.57894515991211,7.508772850036621,17179869184,0,10845552640,0
204,1764525139911,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,20,20,15.789472579956055,33.333335876464844,25,14.285715103149414,10,7.508772850036621,17179869184,0,10849894400,0
204,1764525140116,3204,3204,3204,3204,3204,3204,3204,3204,25,20,25,19.047618865966797,15.789472579956055,18.18181800842285,21.052631378173828,0,7.508772850036621,17179869184,0,10836443136,0
204,1764525140321,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,14.285715103149414,15.000000953674316,13.636363983154297,0,9.090909004211426,4.545454502105713,7.508772850036621,17179869184,0,10804805632,0
204,1764525140526,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,15.000000953674316,15.000000953674316,10,5.263157844543457,0,0,6.757360458374023,17179869184,0,10803511296,0
199,1764525140731,3204,3204,3204,3204,3204,3204,3204,3204,25,15.789472579956055,14.285715103149414,14.285715103149414,4.761904716491699,4.761904716491699,0,0,6.757360458374023,17179869184,0,10804215808,0
201,1764525140931,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,21.052631378173828,25,42.105262756347656,42.85714340209961,45,23.809524536132813,6.757360458374023,17179869184,0,10772234240,0
204,1764525141133,3204,3204,3204,3204,3204,3204,3204,3204,20,25,19.047618865966797,20,21.052631378173828,20,10,10.526315689086914,6.757360458374023,17179869184,0,10815569920,0
201,1764525141338,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,10,10,9.523809432983398,9.090909004211426,0,4.761904716491699,4.761904716491699,7.334494590759277,17179869184,0,10815619072,0
204,1764525141540,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,30.000001907348633,25,25,20,15.000000953674316,15.000000953674316,15.000000953674316,7.334494590759277,17179869184,0,10808639488,0
203,1764525141745,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,15.000000953674316,0,0,0,0,7.334494590759277,17179869184,0,10796793856,0
203,1764525141949,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,21.052631378173828,19.047618865966797,15.000000953674316,20,14.285715103149414,5,0,7.334494590759277,17179869184,0,10795171840,0
204,1764525142153,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,14.285715103149414,19.047618865966797,14.285715103149414,50,20,45,42.85714340209961,7.334494590759277,17179869184,0,10790305792,0
202,1764525142358,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,22.72727394104004,15.789472579956055,15.789472579956055,45.45454788208008,30.000001907348633,30.000001907348633,19.047618865966797,7.735923767089844,17179869184,0,10768351232,0
202,1764525142560,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,30.000001907348633,9.523809432983398,9.523809432983398,20,23.809524536132813,15.000000953674316,36.842105865478516,7.735923767089844,17179869184,0,10768351232,0
213,1764525142763,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,31.57894515991211,25,25,26.3157901763916,25,20,23.809524536132813,7.735923767089844,17179869184,0,10768351232,0
202,1764525142977,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,27.272727966308594,28.571430206298828,23.809524536132813,22.72727394104004,22.72727394104004,13.636363983154297,9.090909004211426,7.735923767089844,17179869184,0,10768351232,0
204,1764525143180,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,20,19.047618865966797,20,15.789472579956055,10,10,7.735923767089844,17179869184,0,10767384576,0
202,1764525143385,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,25,14.285715103149414,14.285715103149414,38.095237731933594,23.809524536132813,19.047618865966797,5.263157844543457,7.044724941253662,17179869184,0,10769842176,0
204,1764525143587,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,42.85714340209961,45,31.57894515991211,42.105262756347656,30.000001907348633,26.3157901763916,33.333335876464844,7.044724941253662,17179869184,0,10769842176,0
204,1764525143792,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.000000953674316,10,5,14.285715103149414,9.523809432983398,9.090909004211426,0,7.044724941253662,17179869184,0,10769842176,0
204,1764525143998,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,19.047618865966797,15.000000953674316,23.809524536132813,5,0,0,0,7.044724941253662,17179869184,0,10769842176,0
204,1764525144202,3204,3204,3204,3204,3204,3204,3204,3204,20,10,14.285715103149414,9.523809432983398,31.81818199157715,25,0,9.090909004211426,7.044724941253662,17179869184,0,10776346624,0
202,1764525144408,3204,3204,3204,3204,3204,3204,3204,3204,20,10,9.523809432983398,10,5,0,4.761904716491699,0,9.461697578430176,17179869184,0,10776363008,0
