Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764525630049,3204,3204,3204,3204,3204,3204,3204,3204,NaN,0,0,0,NaN,100,50,NaN,5.800851821899414,17179869184,0,9708306432,0
204,1764525630049,3204,3204,3204,3204,3204,3204,3204,3204,0,0,NaN,NaN,0,100,NaN,NaN,5.800851821899414,17179869184,0,9709109248,0
205,1764525630254,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,20,15.000000953674316,40,25,5,0,5.800851821899414,17179869184,0,9726410752,0
200,1764525630460,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,52.38095474243164,52.38095474243164,50,65,66.66667175292969,52.38095474243164,50,5.875986576080322,17179869184,0,9726410752,0
207,1764525630660,3204,3204,3204,3204,3204,3204,3204,3204,95,95,95,94.73684692382813,85,70,80.95238494873047,73.68421173095703,5.875986576080322,17179869184,0,9884254208,0
201,1764525630868,3204,3204,3204,3204,3204,3204,3204,3204,75,76.19047546386719,75,70,80.95238494873047,73.68421173095703,70,66.66667175292969,5.875986576080322,17179869184,0,9963110400,0
198,1764525631075,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,5.875986576080322,17179869184,0,10110517248,0
204,1764525631273,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,95,100,100,5.875986576080322,17179869184,0,10110517248,0
200,1764525631478,3204,3204,3204,3204,3204,3204,3204,3204,85,75,66.66667175292969,68.18181610107422,89.47368621826172,75,71.42857360839844,70,5.923079013824463,17179869184,0,10110517248,0
203,1764525631679,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,66.66667175292969,52.6315803527832,55,76.19047546386719,80,68.42105102539063,60.000003814697266,5.923079013824463,17179869184,0,10541629440,0
201,1764525631883,3204,3204,3204,3204,3204,3204,3204,3204,57.894737243652344,45,47.619049072265625,45,71.42857360839844,66.66667175292969,71.42857360839844,60.000003814697266,5.923079013824463,17179869184,0,10526998528,0
204,1764525632084,3204,3204,3204,3204,3204,3204,3204,3204,40,31.57894515991211,31.57894515991211,30.000001907348633,68.42105102539063,63.15789031982422,66.66667175292969,66.66667175292969,5.923079013824463,17179869184,0,10526998528,0
204,1764525632289,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,59.09090805053711,57.142860412597656,55,85,86.36363983154297,80,75,5.923079013824463,17179869184,0,10526998528,0
204,1764525632493,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,21.052631378173828,28.571430206298828,19.047618865966797,52.38095474243164,55,45,73.68421173095703,12.832880973815918,17179869184,0,10526998528,0
204,1764525632698,3204,3204,3204,3204,3204,3204,3204,3204,50,47.619049072265625,42.105262756347656,50,30.000001907348633,40,35,54.54545593261719,12.832880973815918,17179869184,0,10585063424,0
201,1764525632903,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,14.285715103149414,9.523809432983398,5,19.047618865966797,47.619049072265625,35,21.052631378173828,12.832880973815918,17179869184,0,10585358336,0
204,1764525633105,3204,3204,3204,3204,3204,3204,3204,3204,10,10,10,4.761904716491699,35,36.842105865478516,42.85714340209961,9.090909004211426,12.832880973815918,17179869184,0,10585358336,0
204,1764525633310,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,9.523809432983398,5,52.38095474243164,47.619049072265625,30.000001907348633,15.000000953674316,12.832880973815918,17179869184,0,10585358336,0
204,1764525633515,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,80,75,71.42857360839844,70,70,66.66667175292969,65,21.120195388793945,17179869184,0,10585358336,0
199,1764525633720,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,55,50,45,76.19047546386719,66.66667175292969,61.904762268066406,66.66667175292969,21.120195388793945,17179869184,0,10688233472,0
200,1764525633920,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,25,25,20,73.68421173095703,73.68421173095703,61.11111068725586,68.42105102539063,21.120195388793945,17179869184,0,10739810304,0
204,1764525634120,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,35,35,26.3157901763916,75,80,76.19047546386719,61.904762268066406,21.120195388793945,17179869184,0,10758717440,0
202,1764525634325,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,31.57894515991211,30.000001907348633,28.571430206298828,90.47618865966797,55,30.000001907348633,47.36842346191406,21.120195388793945,17179869184,0,10763288576,0
204,1764525634527,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,35,30.000001907348633,40,25,23.809524536132813,42.85714340209961,28.571430206298828,17.276031494140625,17179869184,0,10838540288,0
203,1764525634732,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,60.000003814697266,60.000003814697266,60.000003814697266,40,9.523809432983398,4.761904716491699,15.000000953674316,17.276031494140625,17179869184,0,10784063488,0
203,1764525634936,3204,3204,3204,3204,3204,3204,3204,3204,35,45.45454788208008,28.571430206298828,30.000001907348633,33.333335876464844,10,15.789472579956055,14.285715103149414,17.276031494140625,17179869184,0,10862788608,0
203,1764525635140,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,50,42.105262756347656,47.619049072265625,60.000003814697266,45,38.095237731933594,40,17.276031494140625,17179869184,0,10768154624,0
203,1764525635344,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,19.047618865966797,19.047618865966797,25,20,5,19.047618865966797,15.909136772155762,17179869184,0,10781409280,0
204,1764525635548,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,10,20,10.526315689086914,28.571430206298828,33.333335876464844,14.285715103149414,15.000000953674316,15.909136772155762,17179869184,0,10778607616,0
