Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765622426338,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,NaN,0,NaN,NaN,0,NaN,4.543781280517578,17179869184,0,10257743872,0
204,1765622426338,3204,3204,3204,3204,3204,3204,3204,3204,NaN,50,NaN,NaN,0,50,NaN,0,4.543781280517578,17179869184,0,10257219584,0
204,1765622426543,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,80.95238494873047,71.42857360839844,76.19047546386719,57.894737243652344,52.6315803527832,52.38095474243164,36.842105865478516,4.543781280517578,17179869184,0,10334765056,0
204,1765622426748,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,80,75,80,47.619049072265625,25,20,27.272727966308594,4.543781280517578,17179869184,0,10334765056,0
204,1765622426953,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,55,57.142860412597656,50,35,14.285715103149414,4.761904716491699,5,4.543781280517578,17179869184,0,10338598912,0
202,1765622427158,3204,3204,3204,3204,3204,3204,3204,3204,50,50,52.6315803527832,52.38095474243164,33.333335876464844,4.761904716491699,4.761904716491699,0,4.543781280517578,17179869184,0,10395713536,0
200,1765622427362,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,60.000003814697266,61.904762268066406,47.36842346191406,42.105262756347656,10,0,4.761904716491699,5.529693603515625,17179869184,0,10494902272,0
204,1765622427562,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,55,55,52.38095474243164,35,10,4.761904716491699,0,5.529693603515625,17179869184,0,10488971264,0
204,1765622427767,3204,3204,3204,3204,3204,3204,3204,3204,65,60.000003814697266,50,45,30.000001907348633,5,0,0,5.529693603515625,17179869184,0,10488971264,0
204,1765622427972,3204,3204,3204,3204,3204,3204,3204,3204,95,95,95.23809814453125,95,14.285715103149414,0,4.761904716491699,0,5.529693603515625,17179869184,0,10450550784,0
203,1765622428177,3204,3204,3204,3204,3204,3204,3204,3204,80,85,75,76.19047546386719,5,0,0,0,5.529693603515625,17179869184,0,10424320000,0
203,1765622428382,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,9.523809432983398,4.761904716491699,0,0,11.100761413574219,17179869184,0,10392059904,0
204,1765622428586,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,25,10,9.523809432983398,0,11.100761413574219,17179869184,0,10334109696,0
199,1765622428791,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,5,0,5,0,11.100761413574219,17179869184,0,10307190784,0
203,1765622428991,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,23.809524536132813,14.285715103149414,5.263157844543457,15.000000953674316,11.100761413574219,17179869184,0,10262904832,0
204,1765622429195,3204,3204,3204,3204,3204,3204,3204,3204,100,95.45454406738281,100,100,50,31.57894515991211,28.571430206298828,23.809524536132813,11.100761413574219,17179869184,0,10306420736,0
204,1765622429400,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,35,19.047618865966797,9.523809432983398,0,8.258827209472656,17179869184,0,10390241280,0
201,1765622429605,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,9.523809432983398,0,4.761904716491699,0,8.258827209472656,17179869184,0,10383654912,0
203,1765622429807,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,15.789472579956055,0,0,4.761904716491699,8.258827209472656,17179869184,0,10360717312,0
200,1765622430010,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,4.761904716491699,0,0,0,8.258827209472656,17179869184,0,10334453760,0
204,1765622430211,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,28.571430206298828,9.523809432983398,5,0,8.258827209472656,17179869184,0,10318397440,0
201,1765622430416,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,36.842105865478516,28.571430206298828,30.000001907348633,28.571430206298828,7.940573692321777,17179869184,0,10304831488,0
203,1765622430618,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,4.761904716491699,0,0,0,7.940573692321777,17179869184,0,10295721984,0
203,1765622430822,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,5,5,0,0,7.940573692321777,17179869184,0,10253467648,0
204,1765622431026,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,26.3157901763916,10,0,0,7.940573692321777,17179869184,0,10295197696,0
204,1765622431231,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,38.095237731933594,4.761904716491699,0,0,7.940573692321777,17179869184,0,10349363200,0
201,1765622431436,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,9.523809432983398,4.761904716491699,0,0,6.923313140869141,17179869184,0,10390339584,0
200,1765622431637,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,10,0,0,0,6.923313140869141,17179869184,0,10296442880,0
204,1765622431838,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,30.000001907348633,5,9.523809432983398,5,6.923313140869141,17179869184,0,10341564416,0
