Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765622341653,3204,3204,3204,3204,3204,3204,3204,3204,100,50,0,50,0,0,0,0,6.045085906982422,17179869184,0,10982670336,0
209,1765622341653,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,NaN,NaN,50,100,0,NaN,6.045085906982422,17179869184,0,10982916096,0
199,1765622341863,3204,3204,3204,3204,3204,3204,3204,3204,85,81.81818389892578,81.81818389892578,75,55,28.571430206298828,57.142860412597656,19.047618865966797,6.045085906982422,17179869184,0,10950967296,0
201,1765622342062,3204,3204,3204,3204,3204,3204,3204,3204,75,84.21052551269531,78.94737243652344,66.66667175292969,50,42.105262756347656,26.3157901763916,31.57894515991211,6.045085906982422,17179869184,0,10950967296,0
204,1765622342264,3204,3204,3204,3204,3204,3204,3204,3204,55,65,45,35,45,25,9.523809432983398,9.523809432983398,6.045085906982422,17179869184,0,10825760768,0
200,1765622342469,3204,3204,3204,3204,3204,3204,3204,3204,50,50,45,42.85714340209961,30.000001907348633,4.761904716491699,0,0,5.5100250244140625,17179869184,0,10900258816,0
202,1765622342670,3204,3204,3204,3204,3204,3204,3204,3204,40,52.38095474243164,42.85714340209961,42.105262756347656,38.095237731933594,0,0,0,5.5100250244140625,17179869184,0,10966433792,0
202,1765622342873,3204,3204,3204,3204,3204,3204,3204,3204,55,60.000003814697266,80,60.000003814697266,15.789472579956055,4.545454502105713,0,0,5.5100250244140625,17179869184,0,10930208768,0
204,1765622343076,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,68.42105102539063,63.15789031982422,55,0,0,0,0,5.5100250244140625,17179869184,0,10930208768,0
204,1765622343281,3204,3204,3204,3204,3204,3204,3204,3204,55,55,61.904762268066406,52.38095474243164,0,0,0,0,9.215754508972168,17179869184,0,10915020800,0
203,1765622343486,3204,3204,3204,3204,3204,3204,3204,3204,45,61.904762268066406,33.333335876464844,35,5,0,0,0,9.215754508972168,17179869184,0,10882269184,0
204,1765622343690,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,47.619049072265625,45,35,0,0,0,0,9.215754508972168,17179869184,0,10840997888,0
199,1765622343895,3204,3204,3204,3204,3204,3204,3204,3204,57.894737243652344,55,40,40,28.571430206298828,19.047618865966797,5,4.761904716491699,9.215754508972168,17179869184,0,10816864256,0
202,1765622344095,3204,3204,3204,3204,3204,3204,3204,3204,55,55,52.6315803527832,50,5,0,4.761904716491699,0,9.215754508972168,17179869184,0,10837999616,0
203,1765622344298,3204,3204,3204,3204,3204,3204,3204,3204,65,73.68421173095703,60.000003814697266,57.142860412597656,45,38.095237731933594,30.000001907348633,23.809524536132813,6.246874809265137,17179869184,0,10749296640,0
203,1765622344502,3204,3204,3204,3204,3204,3204,3204,3204,57.894737243652344,52.38095474243164,47.619049072265625,47.36842346191406,38.095237731933594,19.047618865966797,10,0,6.246874809265137,17179869184,0,10770890752,0
202,1765622344706,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,50,50,42.85714340209961,28.571430206298828,10,9.523809432983398,9.523809432983398,6.246874809265137,17179869184,0,10811834368,0
200,1765622344910,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,95,90.47618865966797,89.47368621826172,26.3157901763916,10,5,0,6.246874809265137,17179869184,0,10849255424,0
203,1765622345111,3204,3204,3204,3204,3204,3204,3204,3204,85,85,84.21052551269531,76.19047546386719,30.000001907348633,20,15.000000953674316,14.285715103149414,6.246874809265137,17179869184,0,10826924032,0
204,1765622345314,3204,3204,3204,3204,3204,3204,3204,3204,89.47368621826172,85.71428680419922,80.95238494873047,85,30.000001907348633,25,15.000000953674316,15.000000953674316,6.785073280334473,17179869184,0,10846781440,0
204,1765622345519,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,89.47368621826172,90,90,0,0,0,0,6.785073280334473,17179869184,0,10835476480,0
203,1765622345725,3204,3204,3204,3204,3204,3204,3204,3204,95.23809814453125,90.47618865966797,95,90.47618865966797,0,0,0,4.545454502105713,6.785073280334473,17179869184,0,10747740160,0
200,1765622345928,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,65,61.904762268066406,55,38.095237731933594,9.523809432983398,4.761904716491699,0,6.785073280334473,17179869184,0,10747740160,0
202,1765622346129,3204,3204,3204,3204,3204,3204,3204,3204,65,60.000003814697266,52.6315803527832,66.66667175292969,25,0,0,0,6.785073280334473,17179869184,0,10747740160,0
204,1765622346333,3204,3204,3204,3204,3204,3204,3204,3204,70,65,61.904762268066406,57.894737243652344,5,5,0,0,8.536089897155762,17179869184,0,10755768320,0
204,1765622346538,3204,3204,3204,3204,3204,3204,3204,3204,45,52.38095474243164,42.105262756347656,40,14.285715103149414,9.523809432983398,4.761904716491699,0,8.536089897155762,17179869184,0,10731601920,0
204,1765622346743,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,52.6315803527832,50,42.85714340209961,21.052631378173828,10,5,0,8.536089897155762,17179869184,0,10771480576,0
202,1765622346948,3204,3204,3204,3204,3204,3204,3204,3204,55,57.142860412597656,55,55,14.285715103149414,4.761904716491699,0,0,8.536089897155762,17179869184,0,10678632448,0
201,1765622347151,3204,3204,3204,3204,3204,3204,3204,3204,90,90.47618865966797,95,85.71428680419922,23.809524536132813,20,19.047618865966797,14.285715103149414,8.536089897155762,17179869184,0,10680385536,0
202,1765622347352,3204,3204,3204,3204,3204,3204,3204,3204,75,75,65,63.15789031982422,35,30.000001907348633,20,10.526315689086914,6.668674468994141,17179869184,0,10685366272,0
204,1765622347555,3204,3204,3204,3204,3204,3204,3204,3204,55,55,55,57.142860412597656,15.789472579956055,5,0,0,6.668674468994141,17179869184,0,10656563200,0
200,1765622347760,3204,3204,3204,3204,3204,3204,3204,3204,65,60.000003814697266,50,60.000003814697266,22.72727394104004,14.285715103149414,14.285715103149414,9.090909004211426,6.668674468994141,17179869184,0,10634706944,0
203,1765622347961,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,45,65,50,21.052631378173828,15.000000953674316,5,0,6.668674468994141,17179869184,0,10668392448,0
204,1765622348164,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,63.15789031982422,55,60.000003814697266,0,0,0,0,6.668674468994141,17179869184,0,10668392448,0
202,1765622348369,3204,3204,3204,3204,3204,3204,3204,3204,73.68421173095703,66.66667175292969,57.142860412597656,61.904762268066406,25,10,9.523809432983398,5,7.584627151489258,17179869184,0,10683138048,0
204,1765622348572,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,80,80,80,31.57894515991211,25,20,19.047618865966797,7.584627151489258,17179869184,0,10662412288,0
199,1765622348777,3204,3204,3204,3204,3204,3204,3204,3204,65,66.66667175292969,55,60.000003814697266,0,0,0,0,7.584627151489258,17179869184,0,10639228928,0
204,1765622348978,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,55,50,50,23.809524536132813,5,0,0,7.584627151489258,17179869184,0,10629971968,0
203,1765622349182,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,45,45,40,36.842105865478516,5,0,0,7.584627151489258,17179869184,0,10629971968,0
201,1765622349386,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,60.000003814697266,55,55,36.3636360168457,5,9.523809432983398,0,6.826275825500488,17179869184,0,10793140224,0
203,1765622349588,3204,3204,3204,3204,3204,3204,3204,3204,95,90,90,89.47368621826172,26.3157901763916,9.523809432983398,0,0,6.826275825500488,17179869184,0,10785914880,0
204,1765622349792,3204,3204,3204,3204,3204,3204,3204,3204,89.47368621826172,90.47618865966797,85.71428680419922,86.36363983154297,5,0,0,0,6.826275825500488,17179869184,0,10760994816,0
203,1765622349997,3204,3204,3204,3204,3204,3204,3204,3204,90.90909576416016,100,95,95,33.333335876464844,14.285715103149414,4.761904716491699,4.761904716491699,6.826275825500488,17179869184,0,10764271616,0
200,1765622350200,3204,3204,3204,3204,3204,3204,3204,3204,90,90.47618865966797,90,90,15.000000953674316,4.761904716491699,4.761904716491699,0,6.826275825500488,17179869184,0,10711236608,0
200,1765622350401,3204,3204,3204,3204,3204,3204,3204,3204,78.94737243652344,75,70,70,5,0,0,0,7.300366401672363,17179869184,0,10707435520,0
203,1765622350603,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,40,35,30.000001907348633,25,7.300366401672363,17179869184,0,10657202176,0
201,1765622350806,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,90,90.47618865966797,85.71428680419922,15.000000953674316,20,5,0,7.300366401672363,17179869184,0,10595926016,0
204,1765622351007,3204,3204,3204,3204,3204,3204,3204,3204,94.73684692382813,90,85.71428680419922,95,23.809524536132813,15.000000953674316,5,0,7.300366401672363,17179869184,0,10595926016,0
204,1765622351212,3204,3204,3204,3204,3204,3204,3204,3204,86.36363983154297,90,89.47368621826172,80.95238494873047,25,10,9.523809432983398,9.090909004211426,7.300366401672363,17179869184,0,10595926016,0
203,1765622351417,3204,3204,3204,3204,3204,3204,3204,3204,100,95.23809814453125,100,100,4.761904716491699,0,0,0,7.208052635192871,17179869184,0,10611097600,0
204,1765622351621,3204,3204,3204,3204,3204,3204,3204,3204,85,85,80.95238494873047,85,20,10,9.523809432983398,0,7.208052635192871,17179869184,0,10638295040,0
201,1765622351826,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,90.47618865966797,90,80.95238494873047,55,33.333335876464844,5,0,7.208052635192871,17179869184,0,10668785664,0
200,1765622352028,3204,3204,3204,3204,3204,3204,3204,3204,95,95,95.23809814453125,95,30.000001907348633,26.3157901763916,10,0,7.208052635192871,17179869184,0,10682171392,0
203,1765622352228,3204,3204,3204,3204,3204,3204,3204,3204,95,100,100,100,78.94737243652344,80,75,70,7.208052635192871,17179869184,0,10682171392,0
204,1765622352432,3204,3204,3204,3204,3204,3204,3204,3204,80,72.7272720336914,80.95238494873047,80,40.90909194946289,30.000001907348633,20,10,8.008164405822754,17179869184,0,10790338560,0
203,1765622352637,3204,3204,3204,3204,3204,3204,3204,3204,45,40,50,30.000001907348633,10,4.761904716491699,0,0,8.008164405822754,17179869184,0,10790912000,0
204,1765622352841,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,65,60.000003814697266,55,42.85714340209961,20,4.761904716491699,13.636363983154297,8.008164405822754,17179869184,0,10794385408,0
202,1765622353045,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,45,52.38095474243164,47.619049072265625,25,31.81818199157715,10,0,8.008164405822754,17179869184,0,10765778944,0
