Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765622811413,3204,3204,3204,3204,3204,3204,3204,3204,100,0,0,0,0,0,0,0,3.9805469512939453,17179869184,0,9788637184,0
204,1765622811413,3204,3204,3204,3204,3204,3204,3204,3204,0,50,NaN,0,NaN,NaN,0,0,3.9805469512939453,17179869184,0,9788784640,0
201,1765622811618,3204,3204,3204,3204,3204,3204,3204,3204,55,52.6315803527832,47.619049072265625,50,30.000001907348633,28.571430206298828,70,19.047618865966797,3.9805469512939453,17179869184,0,9837772800,0
204,1765622811820,3204,3204,3204,3204,3204,3204,3204,3204,65,66.66667175292969,60.000003814697266,47.36842346191406,50,61.904762268066406,42.85714340209961,40,3.9805469512939453,17179869184,0,10109173760,0
201,1765622812025,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,30.000001907348633,28.571430206298828,52.38095474243164,20,5.263157844543457,0,3.9805469512939453,17179869184,0,10140418048,0
202,1765622812226,3204,3204,3204,3204,3204,3204,3204,3204,20,10,15.000000953674316,10,35,14.285715103149414,0,0,3.9805469512939453,17179869184,0,10184278016,0
202,1765622812430,3204,3204,3204,3204,3204,3204,3204,3204,10,15.000000953674316,5,19.047618865966797,33.333335876464844,0,4.761904716491699,0,4.4828691482543945,17179869184,0,10292871168,0
201,1765622812633,3204,3204,3204,3204,3204,3204,3204,3204,25,20,15.000000953674316,15.789472579956055,21.052631378173828,0,0,0,4.4828691482543945,17179869184,0,10292133888,0
204,1765622812835,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,28.571430206298828,30.000001907348633,4.761904716491699,0,4.761904716491699,0,4.4828691482543945,17179869184,0,10309353472,0
202,1765622813040,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,10,10.526315689086914,9.523809432983398,25,14.285715103149414,0,4.761904716491699,4.4828691482543945,17179869184,0,10244456448,0
203,1765622813243,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,14.285715103149414,19.047618865966797,5,5,0,4.761904716491699,0,4.4828691482543945,17179869184,0,10273619968,0
204,1765622813446,3204,3204,3204,3204,3204,3204,3204,3204,25,25,25,20,9.523809432983398,13.636363983154297,5,4.761904716491699,8.320914268493652,17179869184,0,10257203200,0
203,1765622813652,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,14.285715103149414,9.523809432983398,10.526315689086914,10,4.761904716491699,0,8.320914268493652,17179869184,0,10230366208,0
204,1765622813855,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,5,5.263157844543457,9.523809432983398,5,0,0,8.320914268493652,17179869184,0,10255712256,0
202,1765622814060,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,19.047618865966797,9.523809432983398,9.523809432983398,33.333335876464844,15.000000953674316,13.636363983154297,4.761904716491699,8.320914268493652,17179869184,0,10209951744,0
200,1765622814263,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,33.333335876464844,26.3157901763916,21.052631378173828,50,35,40,21.052631378173828,8.320914268493652,17179869184,0,10256072704,0
201,1765622814464,3204,3204,3204,3204,3204,3204,3204,3204,25,22.22222328186035,25,22.72727394104004,35,15.000000953674316,5,9.090909004211426,5.274173736572266,17179869184,0,10262642688,0
201,1765622814666,3204,3204,3204,3204,3204,3204,3204,3204,25,20,19.047618865966797,10.526315689086914,40,14.285715103149414,5,0,5.274173736572266,17179869184,0,10262183936,0
204,1765622814869,3204,3204,3204,3204,3204,3204,3204,3204,20,20,11.111111640930176,15.000000953674316,35,15.000000953674316,5.263157844543457,10,5.274173736572266,17179869184,0,10273456128,0
203,1765622815074,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,23.809524536132813,15.000000953674316,25,10,9.523809432983398,0,5.274173736572266,17179869184,0,10272899072,0
203,1765622815277,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,25,23.809524536132813,10,4.761904716491699,0,0,6.227299690246582,17179869184,0,10274848768,0
200,1765622815482,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,35,28.571430206298828,33.333335876464844,19.047618865966797,0,9.090909004211426,0,6.227299690246582,17179869184,0,10263527424,0
200,1765622815682,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,55,55,52.6315803527832,47.619049072265625,40,30.000001907348633,30.000001907348633,6.227299690246582,17179869184,0,10224844800,0
204,1765622815883,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,25,20,20,5.263157844543457,0,0,0,6.227299690246582,17179869184,0,10247454720,0
204,1765622816087,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,20,20,4.761904716491699,0,0,0,6.227299690246582,17179869184,0,10220617728,0
203,1765622816292,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,19.047618865966797,15.000000953674316,10,40,10,0,0,6.3876495361328125,17179869184,0,10215096320,0
199,1765622816496,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,15.789472579956055,19.047618865966797,14.285715103149414,30.000001907348633,9.523809432983398,5,0,6.3876495361328125,17179869184,0,10247766016,0
199,1765622816696,3204,3204,3204,3204,3204,3204,3204,3204,20,23.809524536132813,15.000000953674316,10,25,10,4.761904716491699,0,6.3876495361328125,17179869184,0,10266558464,0
203,1765622816896,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,15.789472579956055,15.789472579956055,15.789472579956055,0,0,0,0,6.3876495361328125,17179869184,0,10196811776,0
201,1765622817100,3204,3204,3204,3204,3204,3204,3204,3204,50,38.095237731933594,28.571430206298828,28.571430206298828,19.047618865966797,5,0,0,6.3876495361328125,17179869184,0,10230218752,0
199,1765622817303,3204,3204,3204,3204,3204,3204,3204,3204,27.77777862548828,31.57894515991211,36.842105865478516,25,10.526315689086914,5,5.263157844543457,0,5.913945198059082,17179869184,0,10238820352,0
199,1765622817504,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,28.571430206298828,23.809524536132813,20,9.523809432983398,0,4.761904716491699,0,5.913945198059082,17179869184,0,10153476096,0
204,1765622817703,3204,3204,3204,3204,3204,3204,3204,3204,25,30.000001907348633,21.052631378173828,21.052631378173828,0,0,0,0,5.913945198059082,17179869184,0,10151264256,0
202,1765622817909,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,25,28.571430206298828,0,0,0,0,5.913945198059082,17179869184,0,10151002112,0
203,1765622818112,3204,3204,3204,3204,3204,3204,3204,3204,55,60.000003814697266,47.619049072265625,45,60.000003814697266,45.45454788208008,30.000001907348633,28.571430206298828,5.913945198059082,17179869184,0,10107355136,0
204,1765622818317,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,20,14.285715103149414,5,0,0,0,5.513608932495117,17179869184,0,10074456064,0
204,1765622818522,3204,3204,3204,3204,3204,3204,3204,3204,25,20,14.285715103149414,15.000000953674316,25,5,4.761904716491699,0,5.513608932495117,17179869184,0,10074456064,0
203,1765622818727,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,22.72727394104004,20,14.285715103149414,23.809524536132813,14.285715103149414,9.523809432983398,4.761904716491699,5.513608932495117,17179869184,0,10074456064,0
200,1765622818931,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,19.047618865966797,10.526315689086914,25,19.047618865966797,5,0,5.513608932495117,17179869184,0,10074456064,0
199,1765622819132,3204,3204,3204,3204,3204,3204,3204,3204,22.22222328186035,22.22222328186035,25,28.571430206298828,20,10.526315689086914,9.523809432983398,0,5.513608932495117,17179869184,0,10210623488,0
204,1765622819333,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,25,21.052631378173828,21.052631378173828,30.000001907348633,10,0,0,6.006089210510254,17179869184,0,10080731136,0
200,1765622819538,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,23.809524536132813,38.095237731933594,10,4.761904716491699,4.761904716491699,0,6.006089210510254,17179869184,0,10079502336,0
202,1765622819739,3204,3204,3204,3204,3204,3204,3204,3204,45,45,36.842105865478516,36.842105865478516,50,35,25,30.000001907348633,6.006089210510254,17179869184,0,10072850432,0
204,1765622819941,3204,3204,3204,3204,3204,3204,3204,3204,25,25,23.809524536132813,23.809524536132813,28.571430206298828,5,0,0,6.006089210510254,17179869184,0,10121265152,0
204,1765622820146,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,15.000000953674316,15.000000953674316,0,0,0,0,6.006089210510254,17179869184,0,10111369216,0
200,1765622820351,3204,3204,3204,3204,3204,3204,3204,3204,22.72727394104004,15.000000953674316,15.000000953674316,10,9.523809432983398,4.761904716491699,4.761904716491699,0,6.119488716125488,17179869184,0,10142269440,0
202,1765622820552,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,15.000000953674316,19.047618865966797,0,0,0,0,6.119488716125488,17179869184,0,10142269440,0
204,1765622820755,3204,3204,3204,3204,3204,3204,3204,3204,25,19.047618865966797,15.000000953674316,15.000000953674316,5,0,0,0,6.119488716125488,17179869184,0,10142269440,0
202,1765622820959,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,19.047618865966797,15.789472579956055,38.095237731933594,15.000000953674316,10,0,6.119488716125488,17179869184,0,10142269440,0
200,1765622821162,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.000000953674316,10.526315689086914,9.523809432983398,36.842105865478516,10,5,5,6.119488716125488,17179869184,0,10129408000,0
203,1765622821363,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,15.000000953674316,15.000000953674316,15.000000953674316,5,0,0,6.503660202026367,17179869184,0,10152493056,0
204,1765622821567,3204,3204,3204,3204,3204,3204,3204,3204,18.18181800842285,15.789472579956055,14.285715103149414,9.523809432983398,9.523809432983398,0,0,0,6.503660202026367,17179869184,0,10151002112,0
202,1765622821772,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,19.047618865966797,15.000000953674316,15.000000953674316,15.000000953674316,33.333335876464844,4.761904716491699,5,6.503660202026367,17179869184,0,10133340160,0
204,1765622821975,3204,3204,3204,3204,3204,3204,3204,3204,25,20,15.000000953674316,15.000000953674316,10,0,4.761904716491699,0,6.503660202026367,17179869184,0,10110844928,0
204,1765622822179,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,33.333335876464844,33.333335876464844,28.571430206298828,14.285715103149414,5,0,4.761904716491699,6.503660202026367,17179869184,0,10088906752,0
200,1765622822384,3204,3204,3204,3204,3204,3204,3204,3204,40,40,40,36.842105865478516,35,31.81818199157715,30.000001907348633,21.052631378173828,5.31099796295166,17179869184,0,10028220416,0
201,1765622822586,3204,3204,3204,3204,3204,3204,3204,3204,20,28.571430206298828,15.000000953674316,15.000000953674316,9.523809432983398,5.263157844543457,4.761904716491699,0,5.31099796295166,17179869184,0,10035331072,0
203,1765622822787,3204,3204,3204,3204,3204,3204,3204,3204,10,10,10,9.523809432983398,0,0,0,0,5.31099796295166,17179869184,0,10035265536,0
204,1765622822991,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,10,14.285715103149414,25,19.047618865966797,10,9.523809432983398,5.31099796295166,17179869184,0,10072080384,0
204,1765622823196,3204,3204,3204,3204,3204,3204,3204,3204,20,15.789472579956055,19.047618865966797,10.526315689086914,0,0,0,0,5.31099796295166,17179869184,0,10070474752,0
