Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764518724580,3204,3204,3204,3204,3204,3204,3204,3204,0,0,NaN,NaN,NaN,0,0,0,6.771218299865723,17179869184,0,9191817216,0
201,1764518724580,3204,3204,3204,3204,3204,3204,3204,3204,100,NaN,0,100,0,NaN,0,0,6.771218299865723,17179869184,0,9192669184,0
204,1764518724781,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,31.57894515991211,21.052631378173828,21.052631378173828,50,23.809524536132813,14.285715103149414,5,6.771218299865723,17179869184,0,9206874112,0
202,1764518724985,3204,3204,3204,3204,3204,3204,3204,3204,65,61.904762268066406,61.904762268066406,59.09090805053711,71.42857360839844,57.142860412597656,47.36842346191406,45,6.771218299865723,17179869184,0,9248440320,0
208,1764518725188,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,90.47618865966797,94.73684692382813,90.47618865966797,85,6.771218299865723,17179869184,0,9363603456,0
204,1764518725396,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,80,66.66667175292969,61.904762268066406,61.904762268066406,6.771218299865723,17179869184,0,9440509952,0
202,1764518725601,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,6.103696346282959,17179869184,0,9440509952,0
201,1764518725803,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,95.23809814453125,100,94.73684692382813,6.103696346282959,17179869184,0,9440509952,0
199,1764518726009,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,85,80,84.21052551269531,70,80,70,71.42857360839844,6.103696346282959,17179869184,0,9440509952,0
204,1764518726209,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,6.103696346282959,17179869184,0,9872162816,0
203,1764518726414,3204,3204,3204,3204,3204,3204,3204,3204,100,100,95.23809814453125,100,95.45454406738281,100,100,100,6.103696346282959,17179869184,0,9872162816,0
202,1764518726618,3204,3204,3204,3204,3204,3204,3204,3204,100,95,100,95,100,100,100,100,7.956383228302002,17179869184,0,9872162816,0
206,1764518726820,3204,3204,3204,3204,3204,3204,3204,3204,100,100,95.23809814453125,100,100,100,100,95.23809814453125,7.956383228302002,17179869184,0,9872162816,0
